time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.434671	1	2	3	1532	0.00267142
0.434671	3	11	3	2846	0.00267142
0.434743	1	1	3	1532	0.00274285
0.434743	3	10	3	4027	0.00274285
0.434886	3	8	3	4027	0.00288571
0.434957	3	7	3	4027	0.00295714
0.435029	3	6	3	3722	0.00302856
0.435243	3	22	3	155	0.00224286
0.435314	1	7	3	1532	0.00231428
0.435314	3	21	3	4027	0.00231428
0.435386	1	6	3	1532	0.00238571
0.435386	3	20	3	4027	0.00238571
0.435457	1	5	3	1532	0.00245714
0.435529	1	4	3	1532	0.00252857
0.435529	3	18	3	4027	0.00252857
0.4356	1	3	3	1532	0.0026
0.4356	3	12	3	4027	0.0026
0.435671	1	2	3	1532	0.00267142
0.435671	3	11	3	2846	0.00267142
0.435743	1	1	3	1532	0.00274285
0.435743	3	10	3	4027	0.00274285
0.435886	3	8	3	4027	0.00288571
0.435957	3	7	3	4027	0.00295714
0.436243	3	22	3	155	0.00224286
0.436314	1	6	3	1532	0.00231428
0.436314	3	21	3	4027	0.00231428
0.436386	1	5	3	1532	0.00238571
0.436386	3	20	3	4027	0.00238571
0.436457	1	4	3	1532	0.00245714
0.436529	1	3	3	1532	0.00252857
0.436529	3	18	3	4027	0.00252857
0.4366	1	2	3	1532	0.0026
0.4366	3	12	3	4027	0.0026
0.436671	1	1	3	1532	0.00267142
0.436743	3	10	3	4027	0.00274285
0.436886	3	8	3	4027	0.00288571
0.436957	3	7	3	4027	0.00295714
0.437029	3	6	3	3722	0.00302856
0.437243	3	22	3	155	0.00224286
0.437314	1	6	3	1532	0.00231428
0.437314	3	21	3	1710	0.00231428
0.437386	1	5	3	1532	0.00238571
0.437386	3	20	3	1710	0.00238571
0.437457	1	4	3	1532	0.00245714
0.437529	1	3	3	1532	0.00252857
0.437529	3	18	3	1710	0.00252857
0.4376	1	2	3	1532	0.0026
0.4376	3	12	3	1710	0.0026
0.437671	1	1	3	1532	0.00267142
0.437743	3	10	3	1710	0.00274285
0.437886	3	8	3	1710	0.00288571
0.437957	3	7	3	1710	0.00295714
0.438029	3	6	3	3722	0.00302856
0.438243	3	22	3	155	0.00224286
0.438314	1	7	3	1532	0.00231428
0.438314	3	21	3	1532	0.00231428
0.438386	1	6	3	1532	0.00238571
0.438386	3	20	3	1532	0.00238571
0.438457	1	5	3	1532	0.00245714
0.438529	1	4	3	1532	0.00252857
0.438529	3	18	3	1532	0.00252857
0.4386	1	3	3	1532	0.0026
0.4386	3	12	3	1532	0.0026
0.438671	1	2	3	1532	0.00267142
0.438743	1	1	3	1532	0.00274285
0.438743	3	10	3	1532	0.00274285
0.438886	3	8	3	1532	0.00288571
0.438957	3	7	3	1532	0.00295714
0.439029	3	6	3	3722	0.00302856
0.439314	1	7	3	1532	0.00231428
0.439386	1	6	3	1532	0.00238571
0.439457	1	5	3	1532	0.00245714
0.439529	1	4	3	1532	0.00252857
0.4396	1	3	3	1532	0.0026
0.439671	1	2	3	1532	0.00267142
0.439743	1	1	3	1532	0.00274285
0.440029	3	9	3	1749	0.00802856
