time(s)	cellId	rnti	lcid	packetSize
0.421008	1	8	3	1054
0.421009	1	9	3	1054
0.42101	1	10	3	1054
0.421011	1	11	3	1054
0.421011	1	12	3	1054
0.421012	1	21	3	1054
0.421013	1	22	3	1054
0.421014	1	23	3	1054
0.421015	1	24	3	1054
0.421016	1	25	3	1054
0.421017	1	26	3	1054
0.421018	1	27	3	1054
0.421018	1	28	3	1054
0.422002	1	1	3	1054
0.422003	1	2	3	1054
0.422004	1	3	3	1054
0.422004	1	4	3	1054
0.422005	1	5	3	1054
0.422006	1	6	3	1054
0.422007	1	7	3	1054
0.422008	1	8	3	1054
0.422009	1	9	3	1054
0.42201	1	10	3	1054
0.422011	1	11	3	1054
0.422011	1	12	3	1054
0.422012	1	21	3	1054
0.422013	1	22	3	1054
0.422014	1	23	3	1054
0.422015	1	24	3	1054
0.422016	1	25	3	1054
0.422017	1	26	3	1054
0.422018	1	27	3	1054
0.422018	1	28	3	1054
0.423002	1	1	3	1054
0.423003	1	2	3	1054
0.423004	1	3	3	1054
0.423004	1	4	3	1054
0.423005	1	5	3	1054
0.423006	1	6	3	1054
0.423007	1	7	3	1054
0.423008	1	8	3	1054
0.423009	1	9	3	1054
0.42301	1	10	3	1054
0.423011	1	11	3	1054
0.423011	1	12	3	1054
0.423012	1	21	3	1054
0.423013	1	22	3	1054
0.423014	1	23	3	1054
0.423015	1	24	3	1054
0.423016	1	25	3	1054
0.423017	1	26	3	1054
0.423018	1	27	3	1054
0.423018	1	28	3	1054
0.424002	1	1	3	1054
0.424003	1	2	3	1054
0.424004	1	3	3	1054
0.424004	1	4	3	1054
0.424005	1	5	3	1054
0.424006	1	6	3	1054
0.424007	1	7	3	1054
0.424008	1	8	3	1054
0.424009	1	9	3	1054
0.42401	1	10	3	1054
0.424011	1	11	3	1054
0.424011	1	12	3	1054
0.424012	1	21	3	1054
0.424013	1	22	3	1054
0.424014	1	23	3	1054
0.424015	1	24	3	1054
0.424016	1	25	3	1054
0.424017	1	26	3	1054
0.424018	1	27	3	1054
0.424018	1	28	3	1054
0.425002	1	1	3	1054
0.425003	1	2	3	1054
0.425004	1	3	3	1054
0.425004	1	4	3	1054
0.425005	1	5	3	1054
0.425006	1	6	3	1054
0.425007	1	7	3	1054
0.425008	1	8	3	1054
0.425009	1	9	3	1054
0.42501	1	10	3	1054
0.425011	1	11	3	1054
0.425011	1	12	3	1054
0.425012	1	21	3	1054
0.425013	1	22	3	1054
0.425014	1	23	3	1054
0.425015	1	24	3	1054
0.425016	1	25	3	1054
0.425017	1	26	3	1054
0.425018	1	27	3	1054
0.425018	1	28	3	1054
0.426002	1	1	3	1054
0.426003	1	2	3	1054
0.426004	1	3	3	1054
0.426004	1	4	3	1054
0.426005	1	5	3	1054
0.426006	1	6	3	1054
0.426007	1	7	3	1054
0.426008	1	8	3	1054
0.426009	1	9	3	1054
0.42601	1	10	3	1054
0.426011	1	11	3	1054
0.426011	1	12	3	1054
0.426012	1	21	3	1054
0.426013	1	22	3	1054
0.426014	1	23	3	1054
0.426015	1	24	3	1054
0.426016	1	25	3	1054
0.426017	1	26	3	1054
0.426018	1	27	3	1054
0.426018	1	28	3	1054
0.427002	1	1	3	1054
0.427003	1	2	3	1054
0.427004	1	3	3	1054
0.427004	1	4	3	1054
0.427005	1	5	3	1054
0.427006	1	6	3	1054
0.427007	1	7	3	1054
0.427008	1	8	3	1054
0.427009	1	9	3	1054
0.42701	1	10	3	1054
0.427011	1	11	3	1054
0.427011	1	12	3	1054
0.427012	1	21	3	1054
0.427013	1	22	3	1054
0.427014	1	23	3	1054
0.427015	1	24	3	1054
0.427016	1	25	3	1054
0.427017	1	26	3	1054
0.427018	1	27	3	1054
0.427018	1	28	3	1054
0.428002	1	1	3	1054
0.428003	1	2	3	1054
0.428004	1	3	3	1054
0.428004	1	4	3	1054
0.428005	1	5	3	1054
0.428006	1	6	3	1054
0.428007	1	7	3	1054
0.428008	1	8	3	1054
0.428009	1	9	3	1054
0.42801	1	10	3	1054
0.428011	1	11	3	1054
0.428011	1	12	3	1054
0.428012	1	21	3	1054
0.428013	1	22	3	1054
0.428014	1	23	3	1054
0.428015	1	24	3	1054
0.428016	1	25	3	1054
0.428017	1	26	3	1054
0.428018	1	27	3	1054
0.428018	1	28	3	1054
0.429002	1	1	3	1054
0.429003	1	2	3	1054
0.429004	1	3	3	1054
0.429004	1	4	3	1054
0.429005	1	5	3	1054
0.429006	1	6	3	1054
0.429007	1	7	3	1054
0.429008	1	8	3	1054
0.429009	1	9	3	1054
0.42901	1	10	3	1054
0.429011	1	11	3	1054
0.429011	1	12	3	1054
0.429012	1	21	3	1054
0.429013	1	22	3	1054
0.429014	1	23	3	1054
0.429015	1	24	3	1054
0.429016	1	25	3	1054
0.429017	1	26	3	1054
0.429018	1	27	3	1054
0.429018	1	28	3	1054
0.430002	1	1	3	1054
0.430003	1	2	3	1054
0.430004	1	3	3	1054
0.430004	1	4	3	1054
0.430005	1	5	3	1054
0.430006	1	6	3	1054
0.430007	1	7	3	1054
0.430008	1	8	3	1054
0.430009	1	9	3	1054
0.43001	1	10	3	1054
0.430011	1	11	3	1054
0.430011	1	12	3	1054
0.430012	1	21	3	1054
0.430013	1	22	3	1054
