Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
4.18014	DL	418	0	0	1	1	1	0	12	641	8	1	0	2.82332	5	0	0
4.18021	DL	418	0	0	2	1	1	0	10	3285	24	1	0	17.7562	12	1	1
4.18029	DL	418	0	0	3	1	1	0	7	641	8	1	0	-4.76033	2	1	1
4.18036	DL	418	0	0	4	1	1	0	5	1752	16	1	0	9.27511	9	0	2.13873e-06
4.18043	DL	418	0	0	5	1	1	0	11	1972	18	1	0	7.70529	7	1	1
4.1805	DL	418	0	0	6	1	1	0	23	4030	28	1	0	28.5075	15	0	0.000103466
4.18057	DL	418	0	0	7	1	1	0	22	1972	18	1	0	13.2489	10	0	0
4.18064	DL	418	0	0	8	1	1	0	27	4030	28	1	0	37.3665	15	0	0
4.18071	DL	418	0	0	9	1	1	0	25	3285	24	1	0	13.3933	10	1	1
4.18079	DL	418	0	0	10	1	1	0	21	1752	16	1	0	2.72328	5	1	1
4.18086	DL	418	0	0	11	1	1	0	9	4030	28	1	0	48.7328	15	0	0
4.18114	DL	418	1	0	1	1	1	0	12	1404	14	1	0	3.26107	5	1	1
4.18121	DL	418	1	0	2	1	1	0	10	3285	24	1	0	18.7772	13	0	0.0424148
4.18129	DL	418	1	0	3	1	1	0	7	641	8	1	0	-4.93331	2	1	1
4.18136	DL	418	1	0	4	1	1	0	5	1752	16	1	0	9.33146	9	0	1.69693e-09
4.18143	DL	418	1	0	5	1	1	0	11	1972	18	1	0	6.66542	7	1	1
4.1815	DL	418	1	0	6	1	1	0	23	4030	28	1	0	28.9363	15	0	5.60775e-08
4.18157	DL	418	1	0	7	1	1	0	22	1972	18	1	0	13.7128	11	0	0
4.18164	DL	418	1	0	8	1	1	0	27	4030	28	1	0	37.2672	15	0	0
4.18171	DL	418	1	0	9	1	1	0	25	3285	24	1	0	13.3617	11	1	1
4.18179	DL	418	1	0	10	1	1	0	21	1752	16	1	0	2.96677	5	1	1
4.18186	DL	418	1	0	11	1	1	0	9	4030	28	1	0	48.4823	15	0	0
4.18193	DL	418	1	0	12	1	1	0	6	4030	28	1	0	20.7608	13	1	1
4.18236	DL	418	2	0	1	4	1	0	11	1972	18	1	1	12.6709	10	0	0
4.18264	DL	418	2	0	5	4	1	0	7	436	6	1	1	-5.57186	2	1	0.998633
4.18264	DL	418	2	0	5	4	1	0	10	3285	24	1	1	21.3614	13	0	0
4.18264	DL	418	2	0	5	4	1	0	12	1081	12	1	1	3.61572	5	0	0
4.18293	DL	418	2	0	9	4	1	0	4	4030	28	1	1	17.8165	13	0	0
4.18293	DL	418	2	0	9	4	1	0	21	876	10	1	1	3.93422	6	0	0
4.18293	DL	418	2	0	9	4	1	0	25	2849	22	1	1	12.5491	10	0	0
4.18336	DL	418	3	0	1	4	1	0	11	1972	18	1	1	10.0095	9	0	0
4.18336	DL	418	3	0	1	4	1	0	25	3285	24	1	1	14.2514	11	0	0
4.18364	DL	418	3	0	5	4	1	0	21	876	10	1	1	5.2991	6	0	0
4.18393	DL	418	3	0	9	4	1	0	7	436	6	1	1	-5.9549	2	1	1
4.18393	DL	418	3	0	9	4	1	0	10	3285	24	1	1	20.6273	13	0	0
4.18393	DL	418	3	0	9	4	1	0	12	1081	12	1	1	3.59514	5	0	0
4.18436	DL	418	4	0	1	4	1	0	11	1972	18	1	1	10.9863	9	0	0
4.18436	DL	418	4	0	1	4	1	0	25	3285	24	1	1	15.1027	11	0	0
4.18464	DL	418	4	0	5	4	1	0	6	4030	28	1	1	24.7781	14	0	0
4.18464	DL	418	4	0	5	4	1	0	21	876	10	1	1	5.82618	7	0	0
4.18493	DL	418	4	0	9	4	1	0	7	436	6	1	1	-6.0591	2	1	1
4.18493	DL	418	4	0	9	4	1	0	10	3285	24	1	1	22.199	13	0	0
4.18493	DL	418	4	0	9	4	1	0	12	2849	22	1	1	5.16973	6	1	1
4.18529	DL	418	5	0	1	3	1	0	21	1752	16	1	1	7.73225	8	0	1.14904e-10
4.1855	DL	418	5	0	4	3	1	0	7	641	8	1	1	-5.81354	2	1	1
4.1855	DL	418	5	0	4	3	1	0	10	3285	24	1	1	18.3836	13	0	0
4.18571	DL	418	5	0	7	3	1	0	11	1972	18	1	1	9.7406	8	0	0
4.18571	DL	418	5	0	7	3	1	0	25	3285	24	1	1	12.3887	9	0	0
4.18579	DL	418	5	0	10	1	1	0	12	641	8	1	0	3.78497	5	0	0
4.18586	DL	418	5	0	11	1	1	0	5	1752	16	1	0	9.17032	9	0	1.61752e-06
4.18636	DL	418	6	0	1	4	1	0	11	1972	18	1	1	9.3559	8	0	0
4.18636	DL	418	6	0	1	4	1	0	25	3285	24	1	1	15.4813	11	0	0
4.18664	DL	418	6	0	5	4	1	0	7	641	8	1	1	-3.21577	3	1	1
4.18664	DL	418	6	0	5	4	1	0	12	1404	14	1	1	7.26321	8	0	0
4.18693	DL	418	6	0	9	4	1	0	6	4030	28	1	1	24.0677	14	0	0
4.18693	DL	418	6	0	9	4	1	0	21	1752	16	1	1	4.40443	7	1	1
4.18793	DL	418	7	0	1	12	1	0	7	436	6	1	2	6.61763	7	0	0
4.18893	DL	418	8	0	1	12	1	0	7	436	6	1	2	6.109	7	0	0
4.18993	DL	418	9	0	1	12	1	0	7	436	6	1	2	3.33446	5	0	0
4.18993	DL	418	9	0	1	12	1	0	12	2849	22	1	2	9.85581	8	0	0.000111722
4.19093	DL	419	0	0	1	12	1	0	7	641	8	1	2	6.92898	7	0	0
4.1915	DL	419	1	0	1	6	1	0	7	641	8	1	2	3.99941	5	0	0
4.19193	DL	419	1	0	7	6	1	0	21	1752	16	1	2	6.13077	7	0	0
4.19214	DL	419	2	0	1	1	1	0	12	1404	14	1	0	3.77424	5	1	1
4.19221	DL	419	2	0	2	1	1	0	10	3285	24	1	0	20.3016	13	0	6.50395e-09
4.19229	DL	419	2	0	3	1	1	0	7	275	4	1	0	-4.82687	2	1	1
4.19236	DL	419	2	0	4	1	1	0	5	1752	16	1	0	9.5333	9	0	8.17346e-13
4.19243	DL	419	2	0	5	1	1	0	25	2409	20	1	0	11.4429	9	1	1
4.1925	DL	419	2	0	6	1	1	0	11	1404	14	1	0	7.12427	7	1	0.999994
4.19257	DL	419	2	0	7	1	1	0	23	4030	28	1	0	28.0073	15	0	2.03519e-08
4.19264	DL	419	2	0	8	1	1	0	22	2409	20	1	0	13.5638	10	1	0.928292
4.19271	DL	419	2	0	9	1	1	0	27	4030	28	1	0	36.756	15	0	0
4.19279	DL	419	2	0	10	1	1	0	21	1081	12	1	0	2.68057	5	1	1
4.19286	DL	419	2	0	11	1	1	0	9	4030	28	1	0	48.0287	15	0	0
4.19293	DL	419	2	0	12	1	1	0	6	3725	26	1	0	20.8279	13	1	1
4.19314	DL	419	3	0	1	1	1	0	12	1404	14	1	0	3.9249	5	1	1
4.19321	DL	419	3	0	2	1	1	0	10	3285	24	1	0	20.0599	13	0	1.41981e-10
4.19329	DL	419	3	0	3	1	1	0	7	1081	12	1	0	-4.86947	2	1	1
4.19336	DL	419	3	0	4	1	1	0	5	1752	16	1	0	9.67421	9	0	0
4.19343	DL	419	3	0	5	1	1	0	25	2409	20	1	0	12.8319	10	1	1
4.1935	DL	419	3	0	6	1	1	0	11	1404	14	1	0	6.38216	7	1	1
4.19357	DL	419	3	0	7	1	1	0	23	4030	28	1	0	28.435	15	0	0.000494499
4.19364	DL	419	3	0	8	1	1	0	22	2409	20	1	0	13.054	10	1	1
4.19371	DL	419	3	0	9	1	1	0	27	4030	28	1	0	36.8926	15	0	0
4.19379	DL	419	3	0	10	1	1	0	21	1081	12	1	0	2.20546	5	1	1
4.19386	DL	419	3	0	11	1	1	0	9	4030	28	1	0	48.0437	15	0	0
4.19393	DL	419	3	0	12	1	1	0	6	3725	26	1	0	21.0318	13	1	0.999959
4.19414	DL	419	4	0	1	1	1	0	12	1404	14	1	0	3.89604	5	1	1
4.19421	DL	419	4	0	2	1	1	0	10	3285	24	1	0	19.6947	13	0	1.96513e-08
4.19429	DL	419	4	0	3	1	1	0	7	1081	12	1	0	-4.88102	2	1	1
4.19436	DL	419	4	0	4	1	1	0	5	1752	16	1	0	9.62053	9	0	0
4.19443	DL	419	4	0	5	1	1	0	25	2409	20	1	0	10.6075	9	1	1
4.1945	DL	419	4	0	6	1	1	0	11	1404	14	1	0	5.95566	7	1	1
4.19457	DL	419	4	0	7	1	1	0	23	4030	28	1	0	28.6544	15	0	5.1024e-07
4.19464	DL	419	4	0	8	1	1	0	22	2409	20	1	0	13.1645	10	1	0.998328
4.19471	DL	419	4	0	9	1	1	0	27	4030	28	1	0	36.7189	15	0	0
4.19479	DL	419	4	0	10	1	1	0	21	1081	12	1	0	1.50296	4	1	1
4.19486	DL	419	4	0	11	1	1	0	9	4030	28	1	0	47.9425	15	0	0
4.19514	DL	419	5	0	1	1	1	0	12	1404	14	1	0	3.97483	5	1	1
4.19521	DL	419	5	0	2	1	1	0	10	3285	24	1	0	18.5928	12	1	0.999332
4.19529	DL	419	5	0	3	1	1	0	7	641	8	1	0	-4.87663	2	1	1
4.19536	DL	419	5	0	4	1	1	0	5	1752	16	1	0	9.58395	9	0	1.33227e-15
4.19543	DL	419	5	0	5	1	1	0	25	2409	20	1	0	12.3461	9	1	1
4.1955	DL	419	5	0	6	1	1	0	11	1404	14	1	0	6.57764	7	1	1
4.19557	DL	419	5	0	7	1	1	0	23	4030	28	1	0	28.1651	15	0	1.57092e-06
4.19564	DL	419	5	0	8	1	1	0	22	2409	20	1	0	13.4351	10	1	0.999999
4.19571	DL	419	5	0	9	1	1	0	27	4030	28	1	0	36.8106	15	0	0
4.19579	DL	419	5	0	10	1	1	0	21	1081	12	1	0	2.34016	5	1	1
4.19586	DL	419	5	0	11	1	1	0	9	4030	28	1	0	48.3665	15	0	0
4.19593	DL	419	5	0	12	1	1	0	6	3725	26	1	0	20.766	13	0	0.194175
4.19614	DL	419	6	0	1	1	1	0	12	1404	14	1	0	4.27737	5	1	1
4.19621	DL	419	6	0	2	1	1	0	10	3285	24	1	0	18.3724	12	1	0.961107
4.19629	DL	419	6	0	3	1	1	0	7	1081	12	1	0	-4.76939	2	1	1
4.19636	DL	419	6	0	4	1	1	0	5	1752	16	1	0	9.44428	9	0	3.58713e-13
4.19643	DL	419	6	0	5	1	1	0	25	2409	20	1	0	11.4303	9	1	1
4.1965	DL	419	6	0	6	1	1	0	11	1404	14	1	0	6.59652	7	1	1
