time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.838671	1	9	3	4027	0.00267142
0.838814	1	4	3	638	0.00281428
0.838957	1	26	3	4027	0.00295714
0.839314	1	7	3	111	0.00231428
0.839386	1	5	3	3379	0.00238571
0.839457	1	2	3	4027	0.00245714
0.8396	1	24	3	2406	0.0026
0.839671	1	23	3	1078	0.00267142
0.839743	1	9	3	4027	0.00274285
0.839886	1	4	3	638	0.00288571
0.8406	1	11	3	111	0.0176
0.8406	1	22	3	111	0.0176
0.842029	1	11	3	111	0.0180286
0.842029	1	22	3	111	0.0180286
0.842314	1	7	3	111	0.00231428
0.842386	1	2	3	4027	0.00238571
0.842457	1	25	3	111	0.00245714
0.842529	1	24	3	2406	0.00252857
0.8426	1	23	3	1078	0.0026
0.842671	1	9	3	4027	0.00267142
0.842814	1	4	3	638	0.00281428
0.843529	1	25	3	111	0.00752857
0.843886	1	27	3	155	0.00788571
0.844386	1	25	3	111	0.00738571
0.8446	1	28	3	111	0.0076
0.844814	1	3	3	4027	0.00781428
0.844886	1	7	3	3282	0.00288571
0.844957	1	2	3	3759	0.00295714
0.845314	1	7	3	3282	0.00231428
0.845386	1	2	3	1056	0.00238571
0.845529	1	24	3	2406	0.00252857
0.8456	1	23	3	1078	0.0026
0.845671	1	9	3	4027	0.00267142
0.845814	1	4	3	4027	0.00281428
0.846243	1	7	3	3282	0.00224286
0.846314	1	2	3	1056	0.00231428
0.846457	1	24	3	2406	0.00245714
0.846529	1	23	3	1078	0.00252857
0.8466	1	9	3	1669	0.0026
0.846743	1	4	3	4027	0.00274285
0.846814	1	28	3	111	0.00281428
0.847029	1	26	3	4027	0.00302856
0.8476	1	28	3	111	0.0076
0.847814	1	3	3	4027	0.00781428
0.849029	1	3	3	4027	0.00802856
0.850386	1	3	3	2406	0.00738571
0.8506	1	28	3	111	0.0076
0.850814	1	25	3	111	0.00781428
0.850886	1	7	3	3282	0.00288571
0.850957	1	2	3	4027	0.00295714
0.851743	1	27	3	111	0.00774285
0.852029	1	25	3	111	0.00802856
0.852886	1	7	3	3282	0.00288571
0.852957	1	2	3	2309	0.00295714
0.855029	1	22	3	111	0.0180286
0.855957	1	7	3	3282	0.00295714
0.857029	1	11	3	111	0.0130286
0.857743	1	22	3	111	0.0177429
0.858029	1	11	3	111	0.0180286
0.858243	1	7	3	3282	0.00224286
0.858314	1	2	3	4027	0.00231428
0.858457	1	9	3	4027	0.00245714
0.8586	1	4	3	4027	0.0026
0.858671	1	24	3	2406	0.00267142
0.858743	1	23	3	1078	0.00274285
0.858957	1	26	3	4027	0.00295714
0.859243	1	7	3	3104	0.00224286
0.859314	1	2	3	3365	0.00231428
0.859457	1	9	3	4027	0.00245714
0.8596	1	4	3	4027	0.0026
0.859671	1	24	3	2406	0.00267142
0.859743	1	23	3	1078	0.00274285
0.859957	1	26	3	4027	0.00295714
0.860029	1	21	3	3722	0.00302856
0.8606	1	22	3	111	0.0176
0.862243	1	7	3	3167	0.00224286
0.862314	1	2	3	3167	0.00231428
0.862457	1	9	3	4027	0.00245714
0.8626	1	4	3	4027	0.0026
0.862671	1	24	3	2406	0.00267142
0.862743	1	23	3	1078	0.00274285
0.862957	1	26	3	4027	0.00295714
0.863029	1	21	3	3722	0.00302856
0.8636	1	27	3	111	0.0076
0.863814	1	25	3	155	0.00781428
0.863886	1	7	3	1056	0.00288571
0.863957	1	2	3	1056	0.00295714
0.8646	1	27	3	111	0.0076
0.864814	1	25	3	155	0.00781428
0.864886	1	9	3	3759	0.00288571
0.864957	1	7	3	1056	0.00295714
0.865243	1	9	3	1056	0.00224286
0.865314	1	7	3	1056	0.00231428
0.865386	1	2	3	2112	0.00238571
0.8656	1	4	3	4027	0.0026
0.865671	1	24	3	2406	0.00267142
0.865743	1	23	3	1076	0.00274285
0.865957	1	26	3	4027	0.00295714
0.866029	1	21	3	3722	0.00302856
0.866243	1	9	3	1056	0.00224286
0.866314	1	7	3	1056	0.00231428
0.866386	1	2	3	1056	0.00238571
0.8666	1	4	3	2317	0.0026
0.866671	1	24	3	2406	0.00267142
0.866743	1	23	3	1078	0.00274285
0.866957	1	26	3	1769	0.00295714
0.867029	1	21	3	3722	0.00302856
0.867386	1	25	3	155	0.00738571
0.8676	1	27	3	111	0.0076
0.867886	1	9	3	1056	0.00288571
0.867957	1	7	3	1056	0.00295714
0.8706	1	27	3	111	0.0076
0.871029	1	25	3	111	0.00802856
0.8716	1	27	3	111	0.0076
0.872029	1	25	3	111	0.00802856
0.874029	1	11	3	111	0.0180286
0.875029	1	11	3	111	0.0180286
0.8776	1	11	3	111	0.0176
0.878243	1	9	3	4027	0.00224286
0.878314	1	7	3	3282	0.00231428
0.878529	1	4	3	4027	0.00252857
0.878671	1	24	3	2406	0.00267142
0.878743	1	23	3	1078	0.00274285
0.878886	1	26	3	4027	0.00288571
0.878957	1	21	3	3722	0.00295714
0.879243	1	9	3	4027	0.00224286
0.879314	1	7	3	3282	0.00231428
0.879529	1	4	3	4027	0.00252857
0.879671	1	24	3	2406	0.00267142
0.879743	1	23	3	1078	0.00274285
0.879886	1	26	3	4027	0.00288571
0.879957	1	21	3	3722	0.00295714
0.881029	1	11	3	111	0.0180286
0.8816	1	11	3	111	0.0176
0.882243	1	9	3	4027	0.00224286
0.882314	1	7	3	3282	0.00231428
0.882529	1	4	3	4027	0.00252857
0.882671	1	24	3	2406	0.00267142
0.882743	1	23	3	1078	0.00274285
0.882886	1	26	3	4027	0.00288571
0.882957	1	21	3	3722	0.00295714
0.883457	1	27	3	111	0.00745714
0.883743	1	10	3	1749	0.00774285
0.884029	1	25	3	272	0.00802856
0.884457	1	27	3	111	0.00745714
0.884743	1	10	3	1749	0.00774285
0.885029	1	25	3	272	0.00802856
0.885243	1	9	3	4027	0.00224286
0.885314	1	7	3	3282	0.00231428
0.885529	1	4	3	4027	0.00252857
0.885671	1	24	3	2406	0.00267142
0.885743	1	23	3	1078	0.00274285
0.885886	1	26	3	4027	0.00288571
0.885957	1	21	3	3722	0.00295714
0.886029	1	10	3	1078	0.00302856
0.886243	1	9	3	1845	0.00224286
0.886314	1	7	3	3282	0.00231428
0.886529	1	4	3	1845	0.00252857
0.886671	1	24	3	2406	0.00267142
0.886743	1	23	3	1078	0.00274285
0.886886	1	26	3	1845	0.00288571
0.886957	1	21	3	3036	0.00295714
0.887029	1	10	3	1078	0.00302856
0.887457	1	25	3	272	0.00745714
0.887743	1	10	3	1749	0.00774285
0.888029	1	27	3	111	0.00802856
0.889957	1	9	3	3167	0.00295714
0.8906	1	27	3	111	0.0076
0.891029	1	25	3	111	0.00802856
0.8916	1	27	3	111	0.0076
0.892029	1	25	3	111	0.00802856
0.894029	1	11	3	111	0.0180286
0.894886	1	11	3	111	0.0178857
0.894957	1	9	3	4027	0.00295714
0.895957	1	9	3	2309	0.00295714
0.8966	1	11	3	111	0.0126
0.8976	1	11	3	111	0.0176
0.898243	1	9	3	3167	0.00224286
0.898314	1	7	3	3282	0.00231428
0.898529	1	4	3	4027	0.00252857
0.898671	1	24	3	2406	0.00267142
0.898743	1	23	3	1078	0.00274285
0.898814	1	21	3	3722	0.00281428
0.898957	1	26	3	4027	0.00295714
0.899243	1	9	3	1056	0.00224286
0.899314	1	7	3	3282	0.00231428
0.899529	1	4	3	4027	0.00252857
0.899671	1	24	3	2406	0.00267142
0.899743	1	23	3	1078	0.00274285
0.899814	1	21	3	3722	0.00281428
0.899957	1	26	3	4027	0.00295714
0.900886	1	11	3	111	0.0178857
0.900957	1	9	3	1056	0.00295714
0.902243	1	9	3	2112	0.00224286
0.902314	1	8	3	111	0.00231428
0.902386	1	7	3	3282	0.00238571
0.9026	1	4	3	4027	0.0026
0.902743	1	24	3	2406	0.00274285
0.902814	1	23	3	1078	0.00281428
0.902886	1	21	3	3722	0.00288571
0.903029	1	26	3	4027	0.00302856
0.904029	1	27	3	111	0.00802856
0.9046	1	10	3	1969	0.0076
0.904814	1	25	3	155	0.00881428
0.905957	1	25	3	155	0.00895713
0.906243	1	4	3	4027	0.00224286
0.906314	1	9	3	4027	0.00231428
0.906386	1	8	3	111	0.00238571
0.906457	1	7	3	3282	0.00245714
0.906671	1	24	3	2406	0.00267142
0.906743	1	23	3	1078	0.00274285
0.906814	1	21	3	3722	0.00281428
0.906957	1	26	3	4027	0.00295714
0.907029	1	10	3	1078	0.00302856
0.907457	1	27	3	111	0.00745714
0.907743	1	25	3	155	0.00774285
0.9096	1	27	3	111	0.0126
0.910243	1	9	3	4027	0.00224286
0.910314	1	8	3	3722	0.00231428
0.910386	1	7	3	3282	0.00238571
0.910529	1	26	3	4027	0.00252857
0.9106	1	10	3	1401	0.0026
0.910886	1	2	3	4027	0.00288571
0.911029	1	24	3	2406	0.00302856
0.912029	1	27	3	111	0.00802856
0.914029	1	11	3	111	0.0180286
0.914529	1	11	3	111	0.0175286
0.914957	1	9	3	4027	0.00295714
0.915743	1	27	3	111	0.00774285
0.916029	1	3	3	2406	0.00802856
0.916029	1	22	3	111	0.00802856
0.916957	1	9	3	2703	0.00295714
0.918029	1	11	3	111	0.0180286
0.918243	1	9	3	2112	0.00224286
0.918314	1	8	3	3722	0.00231428
0.918457	1	26	3	4027	0.00245714
0.918529	1	10	3	1401	0.00252857
0.9186	1	22	3	111	0.0026
0.918671	1	12	3	638	0.00267142
0.918743	1	3	3	1749	0.00274285
0.918814	1	2	3	4027	0.00281428
0.918957	1	24	3	2406	0.00295714
0.919243	1	9	3	1056	0.00224286
0.919314	1	8	3	3722	0.00231428
0.919457	1	26	3	4027	0.00245714
0.9196	1	22	3	111	0.0026
0.919671	1	12	3	638	0.00267142
0.919743	1	2	3	4027	0.00274285
0.919886	1	24	3	2406	0.00288571
0.919957	1	23	3	1078	0.00295714
0.920029	1	21	3	3282	0.00302856
0.921029	1	12	3	3282	0.0130286
0.9216	1	6	3	111	0.0176
0.922029	1	11	3	111	0.0180286
0.922314	1	8	3	3722	0.00231428
0.922386	1	6	3	111	0.00238571
0.922457	1	26	3	4027	0.00245714
0.922529	1	10	3	1401	0.00252857
0.9226	1	22	3	4027	0.0026
0.922671	1	12	3	1078	0.00267142
0.922814	1	2	3	4027	0.00281428
0.923029	1	23	3	1078	0.00302856
0.923529	1	6	3	111	0.00752857
0.923886	1	27	3	111	0.00788571
0.924386	1	27	3	111	0.00738571
0.9246	1	6	3	111	0.0076
0.924814	1	10	3	1401	0.00781428
0.924957	1	8	3	3722	0.00295714
0.925957	1	6	3	111	0.0179571
0.926314	1	8	3	3350	0.00231428
0.926386	1	6	3	111	0.00238571
0.926457	1	22	3	4027	0.00245714
0.926671	1	23	3	1078	0.00267142
0.926814	1	11	3	111	0.00281428
0.927029	1	26	3	4027	0.00302856
0.927743	1	27	3	111	0.00774285
0.930243	1	5	3	1078	0.00224286
0.930314	1	2	3	4027	0.00231428
0.9306	1	26	3	4027	0.0026
0.930671	1	10	3	4027	0.00267142
0.930886	1	23	3	1078	0.00288571
0.932029	1	21	3	3282	0.00802856
0.9326	1	5	3	4027	0.0126
0.932886	1	2	3	4027	0.00288571
0.934029	1	9	3	1056	0.0130286
0.935029	1	9	3	1056	0.0130286
0.935529	1	21	3	3282	0.00752857
0.935886	1	25	3	272	0.00788571
0.9366	1	9	3	2112	0.0126
0.937029	1	27	3	111	0.0130286
0.937743	1	25	3	272	0.00774285
0.938314	1	2	3	4027	0.00231428
0.938386	1	25	3	111	0.00238571
0.938529	1	1	3	111	0.00252857
0.9386	1	26	3	4027	0.0026
0.938886	1	11	3	2406	0.00288571
0.939314	1	2	3	4027	0.00231428
0.939529	1	1	3	111	0.00252857
0.9396	1	26	3	4027	0.0026
0.939886	1	11	3	2406	0.00288571
0.940029	1	3	3	111	0.00302856
0.9406	1	27	3	111	0.0126
0.940814	1	5	3	1969	0.00781428
0.941029	1	1	3	433	0.0130286
0.941957	1	5	3	1078	0.00295714
0.942243	1	5	3	1078	0.00224286
0.942314	1	2	3	4027	0.00231428
0.942529	1	26	3	4027	0.00252857
0.942814	1	11	3	2406	0.00281428
0.9436	1	5	3	1749	0.0076
0.943743	1	21	3	2406	0.00774285
0.943814	1	2	3	2830	0.00281428
0.943957	1	26	3	2563	0.00295714
0.944457	1	5	3	1749	0.00745714
0.9446	1	25	3	111	0.0076
0.944886	1	2	3	1056	0.00288571
0.945743	1	21	3	2406	0.00874285
0.9466	1	4	3	111	0.0096
0.947029	1	27	3	111	0.0100286
0.9476	1	25	3	155	0.0076
0.947814	1	3	3	155	0.00781428
0.947814	1	27	3	111	0.00781428
0.947957	1	5	3	1078	0.00295714
0.948743	1	4	3	111	0.0127429
0.948743	1	25	3	272	0.00774285
0.949029	1	1	3	155	0.00902856
0.949029	1	21	3	2406	0.00902856
0.950029	1	9	3	1078	0.00802856
0.952029	1	27	3	111	0.0160286
0.952457	1	9	3	1078	0.00745714
0.952743	1	4	3	111	0.0127429
0.954743	1	4	3	111	0.0127429
0.956314	1	5	3	1078	0.00231428
0.956386	1	26	3	4027	0.00238571
0.956529	1	2	3	4027	0.00252857
0.9566	1	21	3	1969	0.0026
0.956671	1	11	3	2406	0.00267142
0.956814	1	3	3	155	0.00281428
0.958029	1	24	3	111	0.0180286
0.959314	1	5	3	1078	0.00231428
0.959386	1	26	3	4027	0.00238571
0.959529	1	2	3	4027	0.00252857
0.959671	1	11	3	2406	0.00267142
0.959814	1	3	3	155	0.00281428
0.960314	1	5	3	1078	0.00231428
0.960386	1	26	3	4027	0.00238571
0.960529	1	2	3	4027	0.00252857
0.960671	1	11	3	2406	0.00267142
0.960814	1	3	3	155	0.00281428
0.960886	1	1	3	155	0.00288571
0.9616	1	25	3	155	0.0076
0.961814	1	1	3	155	0.00781428
0.962029	1	9	3	1078	0.00802856
0.962243	1	9	3	638	0.00224286
0.962314	1	5	3	1078	0.00231428
0.962386	1	26	3	3759	0.00238571
0.962529	1	2	3	3759	0.00252857
0.9626	1	21	3	1969	0.0026
0.962814	1	3	3	155	0.00281428
0.962886	1	1	3	111	0.00288571
0.963314	1	5	3	1078	0.00231428
0.963386	1	26	3	1056	0.00238571
0.963529	1	2	3	1056	0.00252857
0.9636	1	21	3	1969	0.0026
0.963814	1	3	3	155	0.00281428
0.963886	1	1	3	111	0.00288571
0.964029	1	25	3	111	0.00302856
0.9646	1	9	3	1749	0.0076
0.964814	1	25	3	155	0.00781428
0.965029	1	21	3	1969	0.00802856
0.9656	1	25	3	155	0.0076
0.9656	1	27	3	111	0.0076
0.965814	1	9	3	1749	0.00781428
0.966029	1	1	3	155	0.00902856
0.966029	1	21	3	1969	0.00802856
0.966743	1	27	3	111	0.0127429
0.967743	1	25	3	111	0.00774285
0.968029	1	11	3	2406	0.00802856
0.9686	1	9	3	638	0.0076
0.968814	1	27	3	111	0.00781428
0.969029	1	11	3	2406	0.00802856
0.9696	1	27	3	111	0.0126
0.969886	1	9	3	433	0.00288571
