time(s)	cellId	rnti	lcid	packetSize
0.411918	1	3	3	1530
0.411919	3	11	3	1530
0.41192	1	4	3	1530
0.411921	1	5	3	1530
0.411923	1	6	3	1530
0.411924	3	12	3	1530
0.411925	1	7	3	1530
0.411926	3	18	3	1530
0.411928	3	19	3	1530
0.411929	3	20	3	1530
0.41193	3	21	3	1530
0.411932	3	22	3	1530
0.412003	1	1	3	1530
0.412004	1	2	3	1530
0.412005	3	1	3	1530
0.412006	3	2	3	1530
0.412008	3	3	3	1530
0.412009	3	4	3	1530
0.41201	3	5	3	1530
0.412011	3	6	3	1530
0.412013	3	7	3	1530
0.412014	3	8	3	1530
0.412015	3	9	3	1530
0.412016	3	10	3	1530
0.412018	1	3	3	1530
0.412019	3	11	3	1530
0.41202	1	4	3	1530
0.412021	1	5	3	1530
0.412023	1	6	3	1530
0.412024	3	12	3	1530
0.412025	1	7	3	1530
0.412026	3	18	3	1530
0.412028	3	19	3	1530
0.412029	3	20	3	1530
0.41203	3	21	3	1530
0.412032	3	22	3	1530
0.412103	1	1	3	1530
0.412104	1	2	3	1530
0.412105	3	1	3	1530
0.412106	3	2	3	1530
0.412108	3	3	3	1530
0.412109	3	4	3	1530
0.41211	3	5	3	1530
0.412111	3	6	3	1530
0.412113	3	7	3	1530
0.412114	3	8	3	1530
0.412115	3	9	3	1530
0.412116	3	10	3	1530
0.412118	1	3	3	1530
0.412119	3	11	3	1530
0.41212	1	4	3	1530
0.412121	1	5	3	1530
0.412123	1	6	3	1530
0.412124	3	12	3	1530
0.412125	1	7	3	1530
0.412126	3	18	3	1530
0.412128	3	19	3	1530
0.412129	3	20	3	1530
0.41213	3	21	3	1530
0.412132	3	22	3	1530
0.412203	1	1	3	1530
0.412204	1	2	3	1530
0.412205	3	1	3	1530
0.412206	3	2	3	1530
0.412208	3	3	3	1530
0.412209	3	4	3	1530
0.41221	3	5	3	1530
0.412211	3	6	3	1530
0.412213	3	7	3	1530
0.412214	3	8	3	1530
0.412215	3	9	3	1530
0.412216	3	10	3	1530
0.412218	1	3	3	1530
0.412219	3	11	3	1530
0.41222	1	4	3	1530
0.412221	1	5	3	1530
0.412223	1	6	3	1530
0.412224	3	12	3	1530
0.412225	1	7	3	1530
0.412226	3	18	3	1530
0.412228	3	19	3	1530
0.412229	3	20	3	1530
0.41223	3	21	3	1530
0.412232	3	22	3	1530
0.412303	1	1	3	1530
0.412304	1	2	3	1530
0.412305	3	1	3	1530
0.412306	3	2	3	1530
0.412308	3	3	3	1530
0.412309	3	4	3	1530
0.41231	3	5	3	1530
0.412311	3	6	3	1530
0.412313	3	7	3	1530
0.412314	3	8	3	1530
0.412315	3	9	3	1530
0.412316	3	10	3	1530
0.412318	1	3	3	1530
0.412319	3	11	3	1530
0.41232	1	4	3	1530
0.412321	1	5	3	1530
0.412323	1	6	3	1530
0.412324	3	12	3	1530
0.412325	1	7	3	1530
0.412326	3	18	3	1530
0.412328	3	19	3	1530
0.412329	3	20	3	1530
0.41233	3	21	3	1530
0.412332	3	22	3	1530
0.412403	1	1	3	1530
0.412404	1	2	3	1530
0.412405	3	1	3	1530
0.412406	3	2	3	1530
0.412408	3	3	3	1530
0.412409	3	4	3	1530
0.41241	3	5	3	1530
0.412411	3	6	3	1530
0.412413	3	7	3	1530
0.412414	3	8	3	1530
0.412415	3	9	3	1530
0.412416	3	10	3	1530
0.412418	1	3	3	1530
0.412419	3	11	3	1530
0.41242	1	4	3	1530
0.412421	1	5	3	1530
0.412423	1	6	3	1530
0.412424	3	12	3	1530
0.412425	1	7	3	1530
0.412426	3	18	3	1530
0.412428	3	19	3	1530
0.412429	3	20	3	1530
0.41243	3	21	3	1530
0.412432	3	22	3	1530
0.412503	1	1	3	1530
0.412504	1	2	3	1530
0.412505	3	1	3	1530
0.412506	3	2	3	1530
0.412508	3	3	3	1530
0.412509	3	4	3	1530
0.41251	3	5	3	1530
0.412511	3	6	3	1530
0.412513	3	7	3	1530
0.412514	3	8	3	1530
0.412515	3	9	3	1530
0.412516	3	10	3	1530
0.412518	1	3	3	1530
0.412519	3	11	3	1530
0.41252	1	4	3	1530
0.412521	1	5	3	1530
0.412523	1	6	3	1530
0.412524	3	12	3	1530
0.412525	1	7	3	1530
0.412526	3	18	3	1530
0.412528	3	19	3	1530
0.412529	3	20	3	1530
0.41253	3	21	3	1530
0.412532	3	22	3	1530
0.412603	1	1	3	1530
0.412604	1	2	3	1530
0.412605	3	1	3	1530
0.412606	3	2	3	1530
0.412608	3	3	3	1530
0.412609	3	4	3	1530
0.41261	3	5	3	1530
0.412611	3	6	3	1530
0.412613	3	7	3	1530
0.412614	3	8	3	1530
0.412615	3	9	3	1530
0.412616	3	10	3	1530
0.412618	1	3	3	1530
0.412619	3	11	3	1530
0.41262	1	4	3	1530
0.412621	1	5	3	1530
0.412623	1	6	3	1530
0.412624	3	12	3	1530
0.412625	1	7	3	1530
0.412626	3	18	3	1530
0.412628	3	19	3	1530
