time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.420029	1	1	3	1530	0.00992593
0.420029	1	1	3	1530	0.00982593
0.420029	1	1	3	1530	0.00972593
0.420243	1	7	3	1530	0.0101176
0.420314	1	6	3	1530	0.00999155
0.420314	1	6	3	1530	0.00989155
0.420314	3	21	3	1530	0.00998402
0.420314	3	21	3	1530	0.00988402
0.420386	3	20	3	1530	0.0100567
0.420386	3	20	3	1530	0.0099567
0.420457	1	5	3	1530	0.0101357
0.420457	1	5	3	1530	0.0100357
0.420457	3	19	3	1530	0.0104294
0.420529	3	18	3	1530	0.0102021
0.420529	3	18	3	1530	0.0101021
0.4206	1	4	3	1530	0.00997978
0.4206	1	4	3	1530	0.00987978
0.4206	1	4	3	1530	0.00977978
0.4206	1	4	3	1530	0.00967978
0.4206	1	4	3	1530	0.00957978
0.4206	3	12	3	1530	0.010276
0.4206	3	12	3	1530	0.010176
0.420671	3	11	3	1530	0.0104525
0.420671	3	11	3	1530	0.0103525
0.420743	1	3	3	1530	0.0101251
0.420743	1	3	3	1530	0.0100251
0.420743	1	3	3	1530	0.00992514
0.420743	1	3	3	1530	0.00982515
0.420743	1	3	3	1530	0.00972515
0.420743	3	10	3	1530	0.0104264
0.420743	3	10	3	1530	0.0103264
0.420814	3	9	3	1530	0.0106991
0.420886	1	2	3	1530	0.0102818
0.420886	1	2	3	1530	0.0101818
0.420886	1	2	3	1530	0.0100818
0.420886	1	2	3	1530	0.00998182
0.420886	1	2	3	1530	0.00988182
0.420886	3	8	3	1530	0.0106718
0.420886	3	8	3	1530	0.0105718
0.420886	3	8	3	1530	0.0104718
0.420957	3	7	3	1530	0.0106445
0.420957	3	7	3	1530	0.0105445
0.421029	1	1	3	1530	0.0106259
0.421029	1	1	3	1530	0.0105259
0.421029	1	1	3	1530	0.0104259
0.421243	1	7	3	1530	0.0110176
0.421314	1	6	3	1530	0.0107916
0.421314	1	6	3	1530	0.0106916
0.421314	1	6	3	1530	0.0105916
0.421314	3	21	3	1530	0.010784
0.421314	3	21	3	1530	0.010684
0.421314	3	21	3	1530	0.010584
0.421386	3	20	3	1530	0.0108567
0.421386	3	20	3	1530	0.0107567
0.421386	3	20	3	1530	0.0106567
0.421457	1	5	3	1530	0.0109357
0.421457	1	5	3	1530	0.0108357
0.421457	1	5	3	1530	0.0107357
0.421457	3	19	3	1530	0.0113294
0.421529	3	18	3	1530	0.0110021
0.421529	3	18	3	1530	0.0109021
0.421529	3	18	3	1530	0.0108021
0.4216	1	4	3	1530	0.0104798
0.4216	1	4	3	1530	0.0103798
0.4216	1	4	3	1530	0.0102798
0.4216	1	4	3	1530	0.0101798
0.4216	1	4	3	1530	0.0100798
0.4216	3	12	3	1530	0.011076
0.4216	3	12	3	1530	0.010976
0.4216	3	12	3	1530	0.010876
0.421671	3	11	3	1530	0.0112525
0.421743	1	3	3	1530	0.0106251
0.421743	1	3	3	1530	0.0105251
0.421743	1	3	3	1530	0.0104251
0.421743	1	3	3	1530	0.0103251
0.421743	1	3	3	1530	0.0102251
0.421743	3	10	3	1530	0.0112264
0.421743	3	10	3	1530	0.0111264
0.421743	3	10	3	1530	0.0110264
0.421814	3	9	3	1530	0.0115991
0.421886	1	2	3	1530	0.0107818
0.421886	1	2	3	1530	0.0106818
0.421886	1	2	3	1530	0.0105818
0.421886	1	2	3	1530	0.0104818
0.421886	1	2	3	1530	0.0103818
0.421886	3	8	3	1530	0.0113718
0.421886	3	8	3	1530	0.0112718
0.421957	3	7	3	1530	0.0114445
0.421957	3	7	3	1530	0.0113445
0.421957	3	7	3	1530	0.0112445
0.422029	1	1	3	1530	0.0113259
0.422029	1	1	3	1530	0.0112259
0.422029	1	1	3	1530	0.0111259
0.422243	1	7	3	1530	0.0119176
0.422314	1	6	3	1530	0.0114916
0.422314	1	6	3	1530	0.0113916
0.422314	3	21	3	1530	0.011484
0.422314	3	21	3	1530	0.011384
0.422386	3	20	3	1530	0.0115567
0.422386	3	20	3	1530	0.0114567
0.422457	1	5	3	1530	0.0116357
0.422457	1	5	3	1530	0.0115357
0.422457	1	5	3	1530	0.0114357
0.422457	3	19	3	1530	0.0122294
0.422529	3	18	3	1530	0.0117021
0.422529	3	18	3	1530	0.0116021
0.4226	1	4	3	1530	0.0109798
0.4226	1	4	3	1530	0.0108798
0.4226	1	4	3	1530	0.0107798
0.4226	1	4	3	1530	0.0106798
0.4226	1	4	3	1530	0.0105798
0.4226	3	12	3	1530	0.011776
0.4226	3	12	3	1530	0.011676
0.422671	3	11	3	1530	0.0121525
0.422671	3	11	3	1530	0.0120525
0.422743	1	3	3	1530	0.0111251
0.422743	1	3	3	1530	0.0110251
0.422743	1	3	3	1530	0.0109251
0.422743	1	3	3	1530	0.0108251
0.422743	1	3	3	1530	0.0107251
0.422743	3	10	3	1530	0.0119264
0.422743	3	10	3	1530	0.0118264
0.422814	3	9	3	1530	0.0124991
0.422886	1	2	3	1530	0.0112818
0.422886	1	2	3	1530	0.0111818
0.422886	1	2	3	1530	0.0110818
0.422886	1	2	3	1530	0.0109818
0.422886	1	2	3	1530	0.0108818
0.422886	3	8	3	1530	0.0121718
0.422886	3	8	3	1530	0.0120718
0.422886	3	8	3	1530	0.0119718
0.422957	3	7	3	1530	0.0121445
0.422957	3	7	3	1530	0.0120445
0.423029	1	1	3	1530	0.0120259
0.423029	1	1	3	1530	0.0119259
0.423029	1	1	3	1530	0.0118259
0.423314	1	6	3	1530	0.0122916
0.423314	1	6	3	1530	0.0121916
0.423314	1	6	3	1530	0.0120916
0.423314	3	21	3	1530	0.012284
0.423314	3	21	3	1530	0.012184
0.423314	3	21	3	1530	0.012084
0.423386	3	20	3	1530	0.0123567
0.423386	3	20	3	1530	0.0122567
0.423386	3	20	3	1530	0.0121567
0.423457	1	5	3	1530	0.0123357
0.423457	1	5	3	1530	0.0122357
0.423529	3	18	3	1530	0.0125021
0.423529	3	18	3	1530	0.0124021
0.423529	3	18	3	1530	0.0123021
0.4236	1	4	3	1530	0.0114798
0.4236	1	4	3	1530	0.0113798
0.4236	1	4	3	1530	0.0112798
0.4236	1	4	3	1530	0.0111798
0.4236	1	4	3	1530	0.0110798
0.4236	1	4	3	1530	0.0109798
0.4236	3	12	3	1530	0.012576
0.4236	3	12	3	1530	0.012476
0.4236	3	12	3	1530	0.012376
0.423671	3	11	3	1530	0.0129525
0.423671	3	11	3	1530	0.0128525
0.423743	1	3	3	1530	0.0116251
0.423743	1	3	3	1530	0.0115251
0.423743	1	3	3	1530	0.0114251
0.423743	1	3	3	1530	0.0113251
0.423743	1	3	3	1530	0.0112251
0.423743	3	10	3	1530	0.0127264
0.423743	3	10	3	1530	0.0126264
0.423743	3	10	3	1530	0.0125264
0.423814	3	9	3	1530	0.0133991
0.423886	1	2	3	1530	0.0117818
0.423886	1	2	3	1530	0.0116818
0.423886	1	2	3	1530	0.0115818
0.423886	1	2	3	1530	0.0114818
0.423886	1	2	3	1530	0.0113818
0.423886	1	2	3	1530	0.0112818
0.423886	3	8	3	1530	0.0128718
0.423886	3	8	3	1530	0.0127718
0.423957	3	7	3	1530	0.0129445
0.423957	3	7	3	1530	0.0128445
0.423957	3	7	3	1530	0.0127445
0.424029	1	1	3	1530	0.0127259
0.424029	1	1	3	1530	0.0126259
0.424029	1	1	3	1530	0.0125259
0.424243	1	7	3	1530	0.0138176
0.424314	1	6	3	1530	0.0129916
0.424314	1	6	3	1530	0.0128916
0.424314	1	6	3	1530	0.0127916
0.424314	3	21	3	1530	0.012984
0.424314	3	21	3	1530	0.012884
0.424314	3	21	3	1530	0.012784
0.424386	3	20	3	1530	0.0130567
0.424386	3	20	3	1530	0.0129567
0.424386	3	20	3	1530	0.0128567
0.424457	1	5	3	1530	0.0131357
0.424457	1	5	3	1530	0.0130357
0.424457	1	5	3	1530	0.0129357
0.424529	3	18	3	1530	0.0132021
0.424529	3	18	3	1530	0.0131021
0.424529	3	18	3	1530	0.0130021
0.4246	1	4	3	1530	0.0118798
0.4246	1	4	3	1530	0.0117798
0.4246	1	4	3	1530	0.0116798
0.4246	1	4	3	1530	0.0115798
0.4246	1	4	3	1530	0.0114798
0.4246	3	12	3	1530	0.013276
0.4246	3	12	3	1530	0.013176
0.4246	3	12	3	1530	0.013076
0.424671	3	11	3	1530	0.0137525
0.424671	3	11	3	1530	0.0136525
0.424743	1	3	3	1530	0.0121251
0.424743	1	3	3	1530	0.0120251
0.424743	1	3	3	1530	0.0119251
0.424743	1	3	3	1530	0.0118251
0.424743	1	3	3	1530	0.0117251
0.424743	1	3	3	1530	0.0116251
0.424743	3	10	3	1530	0.0134264
0.424743	3	10	3	1530	0.0133264
0.424743	3	10	3	1530	0.0132264
0.424814	3	9	3	1530	0.0142991
0.424814	3	9	3	1530	0.0141991
0.424886	1	2	3	1530	0.0121818
0.424886	1	2	3	1530	0.0120818
0.424886	1	2	3	1530	0.0119818
0.424886	1	2	3	1530	0.0118818
0.424886	1	2	3	1530	0.0117818
0.424886	3	8	3	1530	0.0136718
0.424886	3	8	3	1530	0.0135718
0.424886	3	8	3	1530	0.0134718
0.424957	3	7	3	1530	0.0136445
0.424957	3	7	3	1530	0.0135445
0.424957	3	7	3	1530	0.0134445
0.425029	1	1	3	1530	0.0134259
0.425029	1	1	3	1530	0.0133259
0.425029	1	1	3	1530	0.0132259
0.425029	3	6	3	1530	0.0150171
0.425243	1	7	3	1530	0.0147176
0.425243	3	22	3	1530	0.0152113
0.425314	1	6	3	1530	0.0136916
0.425314	1	6	3	1530	0.0135916
0.425314	3	21	3	1530	0.013684
0.425314	3	21	3	1530	0.013584
0.425386	1	5	3	1530	0.0137642
0.425386	3	20	3	1530	0.0137567
0.425386	3	20	3	1530	0.0136567
0.425529	1	4	3	1530	0.0123083
0.425529	1	4	3	1530	0.0122083
0.425529	1	4	3	1530	0.0121083
0.425529	1	4	3	1530	0.0120083
0.425529	1	4	3	1530	0.0119083
0.425529	3	18	3	1530	0.0139021
0.425529	3	18	3	1530	0.0138021
0.4256	3	12	3	1530	0.013976
0.4256	3	12	3	1530	0.013876
0.425671	1	3	3	1530	0.0124537
0.425671	1	3	3	1530	0.0123537
0.425671	1	3	3	1530	0.0122537
0.425671	1	3	3	1530	0.0121537
0.425671	1	3	3	1530	0.0120537
0.425671	3	11	3	1530	0.0145525
0.425671	3	11	3	1530	0.0144525
0.425814	1	2	3	1530	0.0126104
0.425814	1	2	3	1530	0.0125104
0.425814	1	2	3	1530	0.0124104
0.425814	1	2	3	1530	0.0123104
0.425814	1	2	3	1530	0.0122104
0.425814	3	9	3	1530	0.0150991
0.425886	3	8	3	1530	0.0143718
0.425886	3	8	3	1530	0.0142718
0.425957	1	1	3	1530	0.0140545
0.425957	1	1	3	1530	0.0139545
0.425957	1	1	3	1530	0.0138545
0.425957	3	7	3	1530	0.0143445
0.425957	3	7	3	1530	0.0142445
0.426243	1	7	3	1530	0.0156176
0.426314	1	6	3	1530	0.0144916
0.426314	1	6	3	1530	0.0143916
0.426314	1	6	3	1530	0.0142916
0.426314	3	21	3	1530	0.014484
0.426314	3	21	3	1530	0.014384
0.426314	3	21	3	1530	0.014284
0.426386	3	20	3	1530	0.0145567
0.426386	3	20	3	1530	0.0144567
0.426386	3	20	3	1530	0.0143567
0.426457	1	5	3	1530	0.0147357
0.426457	1	5	3	1530	0.0146357
0.426457	1	5	3	1530	0.0145357
0.426529	3	18	3	1530	0.0147021
0.426529	3	18	3	1530	0.0146021
0.426529	3	18	3	1530	0.0145021
0.4266	1	4	3	1530	0.0128798
0.4266	1	4	3	1530	0.0127798
0.4266	1	4	3	1530	0.0126798
0.4266	1	4	3	1530	0.0125798
0.4266	1	4	3	1530	0.0124798
0.4266	3	12	3	1530	0.014776
0.4266	3	12	3	1530	0.014676
0.4266	3	12	3	1530	0.014576
0.426743	1	3	3	1530	0.0130251
0.426743	1	3	3	1530	0.0129251
0.426743	1	3	3	1530	0.0128251
0.426743	1	3	3	1530	0.0127251
0.426743	1	3	3	1530	0.0126251
0.426814	3	9	3	1530	0.0159991
0.426886	1	2	3	1530	0.0131818
0.426886	1	2	3	1530	0.0130818
0.426886	1	2	3	1530	0.0129818
0.426886	1	2	3	1530	0.0128818
0.426886	1	2	3	1530	0.0127818
0.426886	3	8	3	1530	0.0151718
0.426886	3	8	3	1530	0.0150718
0.426957	3	7	3	1530	0.0151445
0.426957	3	7	3	1530	0.0150445
0.426957	3	7	3	1530	0.0149445
0.427029	1	1	3	1530	0.0148259
0.427029	1	1	3	1530	0.0147259
0.427029	1	1	3	1530	0.0146259
0.427029	1	1	3	1530	0.0145259
0.427314	1	6	3	1530	0.0151916
0.427314	1	6	3	1530	0.0150916
0.427314	1	6	3	1530	0.0149916
0.427314	3	21	3	1530	0.015184
0.427314	3	21	3	1530	0.015084
0.427314	3	21	3	1530	0.014984
0.427386	3	20	3	1530	0.0152567
0.427386	3	20	3	1530	0.0151567
0.427386	3	20	3	1530	0.0150567
0.427457	1	5	3	1530	0.0154357
0.427457	1	5	3	1530	0.0153357
0.427529	3	18	3	1530	0.0154021
0.427529	3	18	3	1530	0.0153021
0.427529	3	18	3	1530	0.0152021
0.4276	1	4	3	1530	0.0133798
0.4276	1	4	3	1530	0.0132798
0.4276	1	4	3	1530	0.0131798
0.4276	1	4	3	1530	0.0130798
0.4276	1	4	3	1530	0.0129798
0.4276	1	4	3	1530	0.0128798
0.4276	3	12	3	1530	0.015476
0.4276	3	12	3	1530	0.015376
0.4276	3	12	3	1530	0.015276
0.427743	1	3	3	1530	0.0135251
0.427743	1	3	3	1530	0.0134251
0.427743	1	3	3	1530	0.0133251
0.427743	1	3	3	1530	0.0132251
0.427743	1	3	3	1530	0.0131251
0.427814	3	9	3	1530	0.0168991
0.427886	1	2	3	1530	0.0136818
0.427886	1	2	3	1530	0.0135818
0.427886	1	2	3	1530	0.0134818
0.427886	1	2	3	1530	0.0133818
0.427886	1	2	3	1530	0.0132818
0.427886	1	2	3	1530	0.0131818
0.427886	3	8	3	1530	0.0159718
0.427886	3	8	3	1530	0.0158718
0.427886	3	8	3	1530	0.0157718
0.427957	3	7	3	1530	0.0158445
0.427957	3	7	3	1530	0.0157445
0.427957	3	7	3	1530	0.0156445
0.428029	1	1	3	1530	0.0154259
0.428029	1	1	3	1530	0.0153259
0.428029	1	1	3	1530	0.0152259
0.428314	1	6	3	1530	0.0158916
0.428314	1	6	3	1530	0.0157916
0.428314	3	21	3	1530	0.015884
0.428314	3	21	3	1530	0.015784
0.428386	3	20	3	1530	0.0159567
0.428386	3	20	3	1530	0.0158567
0.428457	1	5	3	1530	0.0162357
0.428457	1	5	3	1530	0.0161357
0.428457	1	5	3	1530	0.0160357
0.428529	3	18	3	1530	0.0161021
0.428529	3	18	3	1530	0.0160021
0.4286	1	4	3	1530	0.0137798
0.4286	1	4	3	1530	0.0136798
0.4286	1	4	3	1530	0.0135798
0.4286	1	4	3	1530	0.0134798
0.4286	1	4	3	1530	0.0133798
0.4286	3	12	3	1530	0.016176
0.4286	3	12	3	1530	0.016076
0.428743	1	3	3	1530	0.0140251
0.428743	1	3	3	1530	0.0139251
0.428743	1	3	3	1530	0.0138251
0.428743	1	3	3	1530	0.0137251
0.428743	1	3	3	1530	0.0136251
0.428743	1	3	3	1530	0.0135251
0.428814	3	9	3	1530	0.0177991
0.428886	1	2	3	1530	0.0140818
0.428886	1	2	3	1530	0.0139818
0.428886	1	2	3	1530	0.0138818
0.428886	1	2	3	1530	0.0137818
0.428886	1	2	3	1530	0.0136818
0.428886	3	8	3	1530	0.0166718
0.428886	3	8	3	1530	0.0165718
0.428957	3	7	3	1530	0.0165445
0.428957	3	7	3	1530	0.0164445
0.429029	1	1	3	1530	0.0161259
0.429029	1	1	3	1530	0.0160259
0.429029	1	1	3	1530	0.0159259
0.429029	3	6	3	1530	0.0189171
0.429314	1	6	3	1530	0.0166916
0.429314	1	6	3	1530	0.0165916
0.429314	1	6	3	1530	0.0164916
0.429457	1	5	3	1530	0.0169357
0.429457	1	5	3	1530	0.0168357
0.4296	1	4	3	1530	0.0142798
0.4296	1	4	3	1530	0.0141798
0.4296	1	4	3	1530	0.0140798
0.4296	1	4	3	1530	0.0139798
0.4296	1	4	3	1530	0.0138798
0.429743	1	3	3	1530	0.0144251
0.429743	1	3	3	1530	0.0143251
0.429743	1	3	3	1530	0.0142251
0.429743	1	3	3	1530	0.0141251
0.429743	1	3	3	1530	0.0140251
0.429886	1	2	3	1530	0.0145818
0.429886	1	2	3	1530	0.0144818
0.429886	1	2	3	1530	0.0143818
0.429886	1	2	3	1530	0.0142818
0.429886	1	2	3	1530	0.0141818
0.430029	3	19	3	1530	0.0197008
0.430029	3	19	3	1530	0.0196008
0.430029	1	1	3	1530	0.0168259
0.430029	1	1	3	1530	0.0167259
0.430029	1	1	3	1530	0.0166259
0.430314	1	6	3	1530	0.0173916
0.430314	1	6	3	1530	0.0172916
0.430457	1	5	3	1530	0.0177357
0.430457	1	5	3	1530	0.0176357
0.430457	1	5	3	1530	0.0175357
0.4306	1	4	3	1530	0.0147798
0.4306	1	4	3	1530	0.0146798
0.4306	1	4	3	1530	0.0145798
0.4306	1	4	3	1530	0.0144798
0.4306	1	4	3	1530	0.0143798
0.430743	1	3	3	1530	0.0149251
0.430743	1	3	3	1530	0.0148251
0.430743	1	3	3	1530	0.0147251
0.430743	1	3	3	1530	0.0146251
0.430743	1	3	3	1530	0.0145251
0.430886	1	2	3	1530	0.0150818
0.430886	1	2	3	1530	0.0149818
0.430886	1	2	3	1530	0.0148818
0.430886	1	2	3	1530	0.0147818
0.430886	1	2	3	1530	0.0146818
0.431029	3	10	3	1530	0.0194121
0.431029	3	10	3	1530	0.0193121
0.431029	3	10	3	1530	0.0192121
0.431029	3	10	3	1530	0.0191121
0.431029	3	10	3	1530	0.0190121
0.431029	3	10	3	1530	0.0189121
0.431029	3	10	3	1530	0.0188121
0.431029	3	10	3	1530	0.0187121
0.431029	3	10	3	1530	0.0186121
0.431029	3	10	3	1530	0.0185121
0.431029	1	1	3	1530	0.0175259
0.431029	1	1	3	1530	0.0174259
0.431029	1	1	3	1530	0.0173259
0.431314	1	6	3	1530	0.0181916
0.431314	1	6	3	1530	0.0180916
0.431314	1	6	3	1530	0.0179916
0.431457	1	5	3	1530	0.0184357
0.431457	1	5	3	1530	0.0183357
0.4316	1	4	3	1530	0.0152798
0.4316	1	4	3	1530	0.0151798
0.4316	1	4	3	1530	0.0150798
0.4316	1	4	3	1530	0.0149798
0.4316	1	4	3	1530	0.0148798
0.4316	1	4	3	1530	0.0147798
0.431743	1	3	3	1530	0.0154251
0.431743	1	3	3	1530	0.0153251
0.431743	1	3	3	1530	0.0152251
0.431743	1	3	3	1530	0.0151251
0.431743	1	3	3	1530	0.0150251
0.431886	1	2	3	1530	0.0155818
0.431886	1	2	3	1530	0.0154818
0.431886	1	2	3	1530	0.0153818
0.431886	1	2	3	1530	0.0152818
0.431886	1	2	3	1530	0.0151818
0.431886	1	2	3	1530	0.0150818
0.432029	3	11	3	1530	0.0207096
0.432029	3	11	3	1530	0.0206096
0.432029	1	1	3	1530	0.0182259
0.432029	1	1	3	1530	0.0181259
0.432029	1	1	3	1530	0.0180259
0.433029	1	7	3	1530	0.0223033
0.433029	1	7	3	1530	0.0222033
0.433029	1	7	3	1530	0.0221033
0.433029	1	7	3	1530	0.0220033
0.433029	3	11	3	1530	0.0215096
0.433029	3	11	3	1530	0.0214096
0.433029	3	19	3	1530	0.0225008
0.433243	1	7	3	1530	0.0221176
0.433314	1	6	3	1530	0.0198916
0.433314	1	6	3	1530	0.0197916
0.433314	1	6	3	1530	0.0196916
0.433457	1	5	3	1530	0.0202357
0.433457	1	5	3	1530	0.0201357
0.433457	1	5	3	1530	0.0200357
0.4336	1	4	3	1530	0.0166798
0.4336	1	4	3	1530	0.0165798
0.4336	1	4	3	1530	0.0164798
0.4336	1	4	3	1530	0.0163798
0.4336	1	4	3	1530	0.0162798
0.433743	1	3	3	1530	0.0169251
0.433743	1	3	3	1530	0.0168251
0.433743	1	3	3	1530	0.0167251
0.433743	1	3	3	1530	0.0166251
0.433743	1	3	3	1530	0.0165251
0.433743	1	3	3	1530	0.0164251
0.433886	1	2	3	1530	0.0169818
0.433886	1	2	3	1530	0.0168818
0.433886	1	2	3	1530	0.0167818
0.433886	1	2	3	1530	0.0166818
0.433886	1	2	3	1530	0.0165818
0.434029	3	11	3	1530	0.0223096
0.434029	3	11	3	1530	0.0222096
0.434029	3	11	3	1530	0.0221096
0.434029	3	19	3	1530	0.0234008
0.434029	1	1	3	1530	0.0199259
0.434029	1	1	3	1530	0.0198259
0.434029	1	1	3	1530	0.0197259
0.434243	1	7	3	1530	0.0230176
0.434314	1	6	3	1530	0.0205916
0.434314	1	6	3	1530	0.0204916
0.434314	3	21	3	1530	0.021684
0.434314	3	21	3	1530	0.021584
0.434314	3	21	3	1530	0.021484
0.434386	1	5	3	1530	0.0208642
0.434386	3	20	3	1530	0.0217567
0.434386	3	20	3	1530	0.0216567
0.434386	3	20	3	1530	0.0215567
0.434529	1	4	3	1530	0.0171083
0.434529	1	4	3	1530	0.0170083
0.434529	1	4	3	1530	0.0169083
0.434529	1	4	3	1530	0.0168083
0.434529	1	4	3	1530	0.0167083
0.434529	3	18	3	1530	0.0219021
0.434529	3	18	3	1530	0.0218021
0.434529	3	18	3	1530	0.0217021
0.4346	3	12	3	1530	0.021976
0.4346	3	12	3	1530	0.021876
0.4346	3	12	3	1530	0.021776
0.434671	1	3	3	1530	0.0172537
0.434671	1	3	3	1530	0.0171537
0.434671	1	3	3	1530	0.0170537
0.434671	1	3	3	1530	0.0169537
0.434671	1	3	3	1530	0.0168537
0.434671	3	11	3	1530	0.0226525
0.434814	1	2	3	1530	0.0174104
0.434814	1	2	3	1530	0.0173104
0.434814	1	2	3	1530	0.0172104
0.434814	1	2	3	1530	0.0171104
0.434814	1	2	3	1530	0.0170104
0.434886	3	8	3	1530	0.0224718
0.434886	3	8	3	1530	0.0223718
0.434886	3	8	3	1530	0.0222718
0.434957	1	1	3	1530	0.0205545
0.434957	1	1	3	1530	0.0204545
0.434957	1	1	3	1530	0.0203545
0.434957	1	1	3	1530	0.0202545
0.434957	3	7	3	1530	0.0223445
0.434957	3	7	3	1530	0.0222445
0.434957	3	7	3	1530	0.0221445
0.435243	1	7	3	1530	0.0239176
0.435314	1	6	3	1530	0.0213916
0.435314	1	6	3	1530	0.0212916
0.435314	1	6	3	1530	0.0211916
0.435314	3	21	3	1530	0.022384
0.435314	3	21	3	1530	0.022284
0.435386	3	20	3	1530	0.0224567
0.435386	3	20	3	1530	0.0223567
0.435457	1	5	3	1530	0.0218357
0.435457	1	5	3	1530	0.0217357
0.435457	1	5	3	1530	0.0216357
0.435529	3	18	3	1530	0.0226021
0.435529	3	18	3	1530	0.0225021
0.4356	1	4	3	1530	0.0176798
0.4356	1	4	3	1530	0.0175798
0.4356	1	4	3	1530	0.0174798
0.4356	1	4	3	1530	0.0173798
0.4356	1	4	3	1530	0.0172798
0.4356	1	4	3	1530	0.0171798
0.4356	3	12	3	1530	0.022676
0.4356	3	12	3	1530	0.022576
0.435671	3	11	3	1530	0.0235525
0.435671	3	11	3	1530	0.0234525
0.435743	1	3	3	1530	0.0178251
0.435743	1	3	3	1530	0.0177251
0.435743	1	3	3	1530	0.0176251
0.435743	1	3	3	1530	0.0175251
0.435743	1	3	3	1530	0.0174251
0.435886	1	2	3	1530	0.0179818
0.435886	1	2	3	1530	0.0178818
0.435886	1	2	3	1530	0.0177818
0.435886	1	2	3	1530	0.0176818
0.435886	1	2	3	1530	0.0175818
0.435886	1	2	3	1530	0.0174818
0.435886	3	8	3	1530	0.0231718
0.435886	3	8	3	1530	0.0230718
0.435957	3	7	3	1530	0.0230445
0.435957	3	7	3	1530	0.0229445
0.436243	1	7	3	1530	0.0248176
0.436314	1	6	3	1530	0.0220916
0.436314	1	6	3	1530	0.0219916
0.436314	1	6	3	1530	0.0218916
0.436314	3	21	3	1530	0.023184
0.436314	3	21	3	1530	0.023084
0.436314	3	21	3	1530	0.022984
0.436386	1	5	3	1530	0.0224642
0.436386	3	20	3	1530	0.0232567
0.436386	3	20	3	1530	0.0231567
0.436386	3	20	3	1530	0.0230567
0.436529	1	4	3	1530	0.0180083
0.436529	1	4	3	1530	0.0179083
0.436529	1	4	3	1530	0.0178083
0.436529	1	4	3	1530	0.0177083
0.436529	1	4	3	1530	0.0176083
0.436529	3	18	3	1530	0.0234021
0.436529	3	18	3	1530	0.0233021
0.436529	3	18	3	1530	0.0232021
0.4366	3	12	3	1530	0.023476
0.4366	3	12	3	1530	0.023376
0.4366	3	12	3	1530	0.023276
0.436671	1	3	3	1530	0.0182537
0.436671	1	3	3	1530	0.0181537
0.436671	1	3	3	1530	0.0180537
0.436671	1	3	3	1530	0.0179537
0.436671	1	3	3	1530	0.0178537
0.436671	3	11	3	1530	0.0243525
0.436671	3	11	3	1530	0.0242525
0.436814	1	2	3	1530	0.0183104
0.436814	1	2	3	1530	0.0182104
0.436814	1	2	3	1530	0.0181104
0.436814	1	2	3	1530	0.0180104
0.436814	1	2	3	1530	0.0179104
0.436886	3	8	3	1530	0.0239718
0.436886	3	8	3	1530	0.0238718
0.436886	3	8	3	1530	0.0237718
0.436957	3	7	3	1530	0.0238445
0.436957	3	7	3	1530	0.0237445
0.436957	3	7	3	1530	0.0236445
0.437314	1	6	3	1530	0.0227916
0.437314	1	6	3	1530	0.0226916
0.437314	3	21	3	1530	0.023884
0.437314	3	21	3	1530	0.023784
0.437314	3	21	3	1530	0.023684
0.437386	3	20	3	1530	0.0239567
0.437386	3	20	3	1530	0.0238567
0.437386	3	20	3	1530	0.0237567
0.437457	1	5	3	1530	0.0234357
