time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.338029	1	26	3	62	0.00571428
0.338029	1	26	3	62	0.00571428
0.338029	1	26	3	62	0.00571428
0.340957	1	26	3	62	0.00864285
0.340957	1	26	3	62	0.00864285
0.340957	1	26	3	62	0.00864285
0.340957	1	26	3	62	0.00864285
0.340957	1	26	3	62	0.00864285
0.340957	1	26	3	62	0.00864285
0.344029	1	26	3	62	0.00578571
0.344029	1	26	3	62	0.00578571
0.344029	1	26	3	62	0.00578571
0.347029	1	27	3	62	0.0231429
0.347029	1	27	3	62	0.0231429
0.347029	1	27	3	62	0.0231429
0.347029	1	27	3	62	0.0231429
0.347029	1	27	3	62	0.0231429
0.347029	1	27	3	62	0.0231429
0.357957	1	26	3	62	0.00871428
0.357957	1	26	3	62	0.00571428
0.358029	1	27	3	62	0.0341429
0.358029	1	27	3	62	0.0341429
0.363957	1	26	3	62	0.00871428
0.363957	1	26	3	62	0.00871428
0.363957	1	26	3	62	0.00871428
0.363957	1	26	3	62	0.00571428
0.369029	1	26	3	62	0.0107857
0.369029	1	26	3	62	0.0107857
0.369029	1	26	3	62	0.00771428
0.369029	1	26	3	62	0.00771428
0.380029	1	26	3	62	0.0187143
0.380029	1	26	3	62	0.0187143
0.380029	1	26	3	62	0.0187143
0.380029	1	26	3	62	0.0187143
0.380029	1	26	3	62	0.0187143
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0167857
0.380029	1	26	3	62	0.0127857
0.380029	1	26	3	62	0.0127857
0.383957	1	27	3	62	0.0134286
0.386029	1	26	3	62	0.0187857
0.386029	1	26	3	62	0.00564285
0.386029	1	26	3	62	0.00564285
0.392029	1	26	3	62	0.0116429
0.392029	1	26	3	62	0.0116429
0.392029	1	26	3	62	0.0116429
0.392029	1	26	3	62	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.0116429
0.392029	1	26	3	54	0.00578571
0.392029	1	26	3	54	0.00578571
0.394029	1	27	3	62	0.0235
0.394029	1	27	3	62	0.0235
0.394029	1	27	3	62	0.0235
0.394029	1	27	3	62	0.0235
0.394029	1	27	3	62	0.0235
0.394029	1	27	3	62	0.0127857
0.394029	1	27	3	62	0.0127857
0.401029	1	26	3	54	0.00878571
0.401029	1	26	3	54	0.00878571
0.412029	1	26	3	54	0.00871428
0.412029	1	26	3	54	0.00871428
0.412029	1	26	3	54	0.00871428
0.412029	1	26	3	54	0.00871428
0.418029	1	26	3	54	0.0147143
0.418029	1	26	3	54	0.0147143
0.418029	1	26	3	54	0.00878571
0.418029	1	26	3	54	0.00878571
0.424029	1	26	3	54	0.00864285
0.424029	1	26	3	54	0.00864285
0.424029	1	26	3	54	0.00864285
0.429957	1	26	3	54	0.0145714
0.429957	1	26	3	54	0.0145714
0.429957	1	26	3	54	0.0145714
0.429957	1	26	3	54	0.0145714
0.429957	1	26	3	54	0.0145714
0.429957	1	26	3	62	0.00571428
0.434886	1	26	3	62	0.0106429
0.434886	1	26	3	62	0.0106429
0.434886	1	26	3	62	0.0106429
0.449029	1	26	3	62	0.0137143
0.449029	1	26	3	62	0.0137143
0.449029	1	26	3	62	0.0137143
0.449029	1	26	3	62	0.0137143
0.449029	1	26	3	62	0.0137143
0.449029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0197143
0.455029	1	26	3	62	0.0197143
0.455029	1	26	3	62	0.0197143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.0137143
0.455029	1	26	3	62	0.00778571
0.455029	1	26	3	62	0.00778571
0.461029	1	26	3	62	0.0137857
0.461029	1	26	3	62	0.0137857
0.461029	1	26	3	62	0.0137857
0.461029	1	26	3	62	0.0137857
0.461029	1	26	3	62	0.00871428
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.0147143
0.467029	1	26	3	62	0.00978571
0.467029	1	26	3	62	0.00978571
0.481029	1	26	3	62	0.00878571
0.481029	1	26	3	62	0.00878571
0.481029	1	26	3	62	0.00878571
0.481029	1	26	3	62	0.00878571
0.492029	1	26	3	62	0.0137143
0.492029	1	26	3	62	0.0137143
0.492029	1	26	3	62	0.0137143
0.492029	1	26	3	62	0.0137143
0.492029	1	26	3	62	0.0137143
0.492029	1	26	3	62	0.0137143
0.498029	1	26	3	54	0.0197143
0.498029	1	26	3	54	0.0197143
0.498029	1	26	3	54	0.0197143
0.498029	1	26	3	54	0.0197143
0.498029	1	26	3	54	0.0137857
0.498029	1	26	3	54	0.0137857
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.498029	1	26	3	54	0.00771428
0.513029	1	26	3	54	0.00878571
0.513029	1	26	3	54	0.00878571
0.523957	1	26	3	54	0.00871428
0.523957	1	26	3	54	0.00871428
0.523957	1	26	3	54	0.00871428
0.535029	1	26	3	54	0.0136429
0.535029	1	26	3	54	0.0136429
0.535029	1	26	3	54	0.0136429
0.535029	1	26	3	54	0.0136429
0.535029	1	26	3	54	0.0136429
0.535029	1	26	3	54	0.0136429
0.541029	1	26	3	54	0.0196429
0.541029	1	26	3	54	0.0196429
0.541029	1	26	3	62	0.00478571
0.541029	1	26	3	62	0.00478571
0.547029	1	26	3	62	0.0107857
0.547029	1	26	3	62	0.0107857
0.555029	1	26	3	62	0.00878571
0.555029	1	26	3	62	0.00878571
0.555029	1	26	3	62	0.00878571
0.555029	1	26	3	62	0.00878571
0.561029	1	26	3	62	0.0147857
0.561029	1	26	3	62	0.0147857
0.567029	1	26	3	62	0.00871428
0.567029	1	26	3	62	0.00871428
0.567029	1	26	3	62	0.00871428
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.0147143
0.573029	1	26	3	62	0.00871428
0.573029	1	26	3	62	0.00871428
0.573029	1	26	3	62	0.00871428
0.573029	1	26	3	62	0.00871428
0.578957	1	26	3	62	0.0146429
0.578957	1	26	3	62	0.0146429
0.578957	1	26	3	62	0.0146429
0.578957	1	26	3	62	0.00871428
0.587029	1	26	3	62	0.00878571
0.587029	1	26	3	62	0.00878571
0.587029	1	26	3	62	0.00878571
0.593029	1	26	3	62	0.00878571
0.593029	1	26	3	62	0.00878571
0.598957	1	26	3	62	0.00871428
0.598957	1	26	3	62	0.00871428
0.598957	1	26	3	54	0.00871428
0.604957	1	26	3	54	0.00864285
0.604957	1	26	3	54	0.00864285
0.604957	1	26	3	54	0.00864285
0.604957	1	26	3	54	0.00864285
0.604957	1	26	3	54	0.00864285
0.604957	1	26	3	54	0.00864285
1.32003	1	7	3	54	0.108786
3.22596	1	9	3	58	0.108643
3.22596	1	9	3	58	0.102929
3.23074	1	28	3	58	0.108429
3.23074	1	28	3	58	0.0877143
3.25703	1	9	3	54	0.00871428
3.25703	1	9	3	54	0.00871428
3.25703	1	9	3	54	0.00871428
3.25703	1	9	3	54	0.00871428
3.25703	1	9	3	54	0.00871428
3.45703	1	9	3	54	0.00871428
3.58903	1	9	3	62	0.0085
3.58903	1	9	3	62	0.0085
3.62096	1	9	3	62	0.00842857
3.62096	1	9	3	62	0.00842857
3.65203	1	9	3	62	0.00878571
3.65203	1	9	3	62	0.00878571
