% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.636	1	0	0	26	164	0	0	12	1	15	0	1	0	114
1.641	1	0	0	26	164	5	0	11	1	15	0	2	0	114
1.646	1	0	0	26	165	0	0	11	1	15	0	3	0	114
3.117	1	0	0	21	312	1	0	12	1	15	1	0	0	114
3.119	1	0	0	12	312	3	0	11	1	15	1	0	0	114
3.119	1	0	0	3	312	3	0	12	1	15	1	0	0	114
3.12	1	0	0	8	312	4	0	12	1	15	1	0	0	114
3.121	1	0	0	11	312	5	0	10	1	15	1	0	0	114
3.121	1	0	0	9	312	5	0	11	1	15	1	0	0	114
3.121	1	0	0	1	312	5	0	12	1	15	1	0	0	114
3.122	1	0	0	22	312	6	0	11	1	15	1	0	0	114
3.122	1	0	0	21	312	6	0	12	1	15	0	1	0	114
3.123	1	0	0	6	312	7	0	12	1	15	1	0	0	114
3.124	1	0	0	3	312	8	0	11	1	15	0	1	0	114
3.124	1	0	0	12	312	8	0	12	1	15	0	1	0	114
3.125	1	0	0	25	312	9	0	9	1	15	1	0	0	114
3.125	1	0	0	2	312	9	0	10	1	15	1	0	0	114
3.125	1	0	0	8	312	9	0	11	1	15	0	1	0	114
3.126	1	0	0	28	313	0	0	8	1	15	1	0	0	114
3.126	1	0	0	4	313	0	0	9	1	15	1	0	0	114
3.126	1	0	0	9	313	0	0	10	1	15	1	0	5	348
3.126	1	0	0	1	313	0	0	11	1	15	0	1	0	114
3.126	1	0	0	11	313	0	0	12	1	15	0	1	0	114
3.127	1	0	0	21	313	1	0	11	1	15	0	2	0	114
3.127	1	0	0	22	313	1	0	12	1	15	0	1	0	114
3.128	1	0	0	6	313	2	0	12	1	15	0	1	0	114
3.129	1	0	0	12	313	3	0	11	1	15	0	2	0	114
3.129	1	0	0	3	313	3	0	12	1	15	0	2	0	114
3.13	1	0	0	8	313	4	0	9	1	15	0	2	0	114
3.13	1	0	0	2	313	4	0	10	1	15	0	1	0	114
3.13	1	0	0	25	313	4	0	11	1	15	0	1	0	114
3.131	1	0	0	25	313	5	0	7	1	14	1	0	0	114
3.131	1	0	0	2	313	5	0	8	1	14	1	0	0	114
3.131	1	0	0	11	313	5	0	9	1	15	0	2	0	114
3.131	1	0	0	1	313	5	0	10	1	15	0	2	0	114
3.131	1	0	0	4	313	5	0	11	1	15	0	1	0	114
3.132	1	0	0	6	313	6	0	10	1	14	1	0	0	114
3.132	1	0	0	22	313	6	0	11	1	15	0	2	0	114
3.132	1	0	0	21	313	6	0	12	1	15	0	3	0	114
3.133	1	0	0	6	313	7	0	12	1	15	0	2	0	114
3.134	1	0	0	3	313	8	0	10	1	15	0	3	0	114
3.134	1	0	0	12	313	8	0	11	1	15	0	3	0	114
3.135	1	0	0	25	313	9	0	10	1	15	0	2	0	114
3.135	1	0	0	2	313	9	0	11	1	15	0	2	0	114
3.135	1	0	0	8	313	9	0	12	1	15	0	3	0	114
3.136	1	0	0	4	314	0	0	7	1	15	0	2	0	114
3.136	1	0	0	1	314	0	0	8	1	15	0	3	0	114
3.136	1	0	0	11	314	0	0	9	1	15	0	3	0	114
3.136	1	0	0	2	314	0	0	10	1	14	0	1	0	114
3.136	1	0	0	25	314	0	0	11	1	14	0	1	0	114
