Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.096	1	0	18	-113.778
0.096	1	0	19	-91.6831
0.096	1	0	20	-160.257
0.098	1	0	1	-128.433
0.098	1	0	2	-131.625
0.098	1	0	3	-104.102
0.098	1	0	4	-97.9822
0.098	1	0	5	-160.752
0.098	1	0	6	-117.333
0.098	1	0	7	-87.5972
0.098	1	0	8	-96.926
0.098	1	0	9	-104.887
0.098	1	0	10	-106.332
0.098	1	0	11	-165.771
0.098	1	0	12	-141.547
0.098	1	0	13	-96.4508
0.098	1	0	14	-152.671
0.098	1	0	15	-177.457
0.098	1	0	16	-140.635
0.098	1	0	17	-117.414
0.098	1	0	18	-113.989
0.098	1	0	19	-91.7276
0.098	1	0	20	-160.436
0.1	1	0	1	-128.048
0.1	1	0	2	-131.792
0.1	1	0	3	-103.83
0.1	1	0	4	-97.9931
0.1	1	0	5	-160.795
0.1	1	0	6	-117.017
0.1	1	0	7	-87.5317
0.1	1	0	8	-97.163
0.1	1	0	9	-104.923
0.1	1	0	10	-106.671
0.1	1	0	11	-165.677
0.1	1	0	12	-141.941
0.1	1	0	13	-96.666
0.1	1	0	14	-152.997
0.1	1	0	15	-177.329
0.1	1	0	16	-141.035
0.1	1	0	17	-117.044
0.1	1	0	18	-114.163
0.1	1	0	19	-91.5874
0.1	1	0	20	-160.254
0.103	1	0	1	-128.174
0.103	1	0	2	-131.942
0.103	1	0	3	-135.715
0.103	1	0	4	-121.827
0.103	1	0	5	-160.841
0.103	1	0	6	-138.29
0.103	1	0	7	-87.4375
0.103	1	0	8	-115.967
0.103	1	0	9	-148.391
0.103	1	0	10	-106.641
0.103	1	0	11	-121.736
0.103	1	0	12	-142.128
0.103	1	0	13	-113.683
0.103	1	0	14	-153.289
0.103	1	0	15	-177.386
0.103	1	0	16	-162.477
0.103	1	0	17	-114.863
0.103	1	0	18	-104.213
0.103	1	0	19	-91.7868
0.103	1	0	20	-160.535
0.105	1	0	1	-128.093
0.105	1	0	2	-131.793
0.105	1	0	3	-136.09
0.105	1	0	4	-121.922
0.105	1	0	5	-160.814
0.105	1	0	6	-138.269
0.105	1	0	7	-87.8298
0.105	1	0	8	-115.931
0.105	1	0	9	-148.48
0.105	1	0	10	-106.595
0.105	1	0	11	-121.726
0.105	1	0	12	-142.249
0.105	1	0	13	-113.643
0.105	1	0	14	-153.148
0.105	1	0	15	-177.884
0.105	1	0	16	-162.488
0.105	1	0	17	-114.541
0.105	1	0	18	-104.426
0.105	1	0	19	-91.5786
0.105	1	0	20	-160.77
0.11	1	0	1	-128.461
0.11	1	0	2	-131.993
0.11	1	0	3	-135.906
0.11	1	0	4	-121.862
0.11	1	0	5	-160.797
0.11	1	0	6	-138.41
0.11	1	0	7	-87.5885
0.11	1	0	8	-115.554
0.11	1	0	9	-148.531
0.11	1	0	10	-106.801
0.11	1	0	11	-122.498
0.11	1	0	12	-142.137
0.11	1	0	13	-113.626
0.11	1	0	14	-153.15
0.11	1	0	15	-176.745
0.11	1	0	16	-162.135
0.11	1	0	17	-114.37
0.11	1	0	18	-104.673
0.11	1	0	19	-91.2768
0.11	1	0	20	-160.403
0.112	1	0	1	-128.132
0.112	1	0	2	-132.12
0.112	1	0	3	-135.938
0.112	1	0	4	-121.9
0.112	1	0	5	-160.982
0.112	1	0	6	-138.055
0.112	1	0	7	-87.6748
0.112	1	0	8	-116.061
0.112	1	0	9	-148.695
0.112	1	0	10	-106.693
0.112	1	0	11	-122.599
0.112	1	0	12	-142.012
0.112	1	0	13	-113.7
0.112	1	0	14	-152.978
0.112	1	0	15	-176.506
0.112	1	0	16	-162.257
0.112	1	0	17	-113.967
0.112	1	0	18	-104.584
0.112	1	0	19	-91.2952
0.112	1	0	20	-160.584
0.113	1	0	1	-128.075
0.113	1	0	2	-132.136
0.113	1	0	3	-136.038
0.113	1	0	4	-121.762
0.113	1	0	5	-161.093
0.113	1	0	6	-138.251
0.113	1	0	7	-87.7109
0.113	1	0	8	-116.166
0.113	1	0	9	-148.404
0.113	1	0	10	-106.63
0.113	1	0	11	-122.478
0.113	1	0	12	-141.998
0.113	1	0	13	-113.931
0.113	1	0	14	-152.912
0.113	1	0	15	-176.797
0.113	1	0	16	-162.19
