% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	1	1	1	4	2	116	2	116	0.00281005	5.05072e-05	0.00277433	0.00284576	58	0	58	58	
0	0.25	1	2	2	4	2	116	2	116	0.00632339	0.00444467	0.00318054	0.00946625	58	0	58	58	
0	0.25	1	3	3	4	2	116	2	116	0.00313951	0	0.00313951	0.00313951	58	0	58	58	
0	0.25	1	4	4	4	2	116	2	116	0.00494972	0.00353553	0.00244972	0.00744972	58	0	58	58	
0	0.25	1	5	5	4	2	116	1	58	0.102367	0	0.102367	0.102367	58	0	58	58	
0	0.25	1	6	6	4	2	116	2	116	0.00647237	0.00570736	0.00243666	0.0105081	58	0	58	58	
0	0.25	1	7	7	4	88	50852	66	37872	0.00471565	0.0026658	0.00235136	0.00899879	573.818	92.2403	54	590	
0	0.25	1	8	8	4	2	116	2	116	0.00275621	0	0.00275621	0.00275621	58	0	58	58	
0	0.25	1	9	9	4	41	22590	23	11970	0.011722	0.0289927	0.00228399	0.103499	520.435	183.655	54	590	
0	0.25	1	10	10	4	32	17812	32	17812	0.0061033	0.00322232	0.00235136	0.00899879	556.625	131.33	54	590	
0	0.25	1	11	11	4	2	116	2	116	0.00262131	0	0.00262131	0.00262131	58	0	58	58	
0	0.25	1	12	12	4	2	116	2	116	0.00550652	0.00404061	0.00264938	0.00836366	58	0	58	58	
0	0.25	1	13	21	4	2	116	2	116	0.00285291	0	0.00285291	0.00285291	58	0	58	58	
0	0.25	1	14	22	4	2	116	2	116	0.0104265	0.0111117	0.00256935	0.0182836	58	0	58	58	
0	0.25	1	15	23	4	2	116	1	58	0.102635	0	0.102635	0.102635	58	0	58	58	
0	0.25	1	16	24	4	2	116	1	58	0.103162	0	0.103162	0.103162	58	0	58	58	
0	0.25	1	17	25	4	2	116	2	116	0.0054691	0.00434366	0.00239767	0.00854053	58	0	58	58	
0	0.25	1	18	26	4	447	262662	372	218412	0.00328156	0.00613845	0.00228198	0.121069	587.129	39.1023	54	590	
0	0.25	1	19	27	4	86	49672	56	31972	0.0186183	0.0351889	0.00242279	0.103856	570.929	99.9956	54	590	
0	0.25	1	20	28	4	13	6070	13	6070	0.00904948	0.00469753	0.00330365	0.0240179	466.923	233.884	54	590	
