time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.221386	1	26	3	590	0.00242535
0.221386	1	26	3	590	0.00242485
0.221386	1	26	3	590	0.00242434
0.221386	1	26	3	590	0.00242384
0.221386	1	26	3	590	0.00242333
0.221386	1	26	3	590	0.00242283
0.221386	1	26	3	590	0.00242233
0.221386	1	26	3	590	0.00242182
0.221386	1	26	3	590	0.00242132
0.221386	1	26	3	590	0.00242082
0.221386	1	26	3	590	0.00242031
0.221386	1	26	3	590	0.00241981
0.232029	1	10	3	590	0.00899879
0.232029	1	10	3	590	0.00899829
0.232029	1	10	3	590	0.00899778
0.232029	1	10	3	590	0.00899728
0.232029	1	10	3	590	0.00899678
0.232029	1	10	3	590	0.00899627
0.232029	1	10	3	590	0.00899577
0.232029	1	10	3	590	0.00899526
0.232029	1	10	3	590	0.00899476
0.232029	1	10	3	590	0.00899426
0.232029	1	10	3	590	0.00899375
0.232029	1	10	3	590	0.00899325
0.232029	1	10	3	590	0.00899274
0.232029	1	10	3	590	0.00899224
0.232029	1	10	3	590	0.00899174
0.232029	1	10	3	590	0.00899123
0.238243	1	26	3	590	0.00321308
0.238243	1	26	3	590	0.00321258
0.238243	1	26	3	590	0.00321207
0.238243	1	26	3	590	0.00321157
0.252314	1	26	3	590	0.00235594
0.252314	1	26	3	590	0.00235544
0.252314	1	26	3	590	0.00235493
0.252314	1	26	3	590	0.00235443
0.252314	1	26	3	590	0.00235392
0.252314	1	26	3	590	0.00235342
0.252314	1	26	3	590	0.00235292
0.252314	1	26	3	590	0.00235241
0.252314	1	26	3	590	0.00235191
0.252314	1	26	3	590	0.0023514
0.252314	1	26	3	590	0.0023509
0.252314	1	26	3	590	0.0023504
0.257386	1	26	3	590	0.00242737
0.257386	1	26	3	590	0.00242686
0.257386	1	26	3	590	0.00242636
0.257386	1	26	3	590	0.00242586
0.257386	1	26	3	590	0.00242535
0.257386	1	26	3	590	0.00242485
0.257386	1	26	3	590	0.00242434
0.257386	1	26	3	590	0.00242384
0.257386	1	26	3	590	0.00242333
0.257386	1	26	3	590	0.00242283
0.257386	1	26	3	590	0.00242233
0.257386	1	26	3	590	0.00242182
0.257386	1	26	3	590	0.00242132
0.257386	1	26	3	590	0.00242082
0.257386	1	26	3	590	0.00242031
0.257386	1	26	3	590	0.00241981
0.257386	1	26	3	590	0.0024193
0.270314	1	26	3	590	0.00328451
0.270314	1	26	3	590	0.00328401
0.270314	1	26	3	590	0.0032835
0.270314	1	26	3	590	0.003283
0.270314	1	26	3	590	0.0032825
0.270314	1	26	3	590	0.00328199
0.270314	1	26	3	590	0.00328149
0.270314	1	26	3	590	0.00328098
0.288314	1	26	3	590	0.00235594
0.288314	1	26	3	590	0.00235544
0.288314	1	26	3	590	0.00235493
0.288314	1	26	3	590	0.00235443
0.288314	1	26	3	590	0.00235392
0.288314	1	26	3	590	0.00235342
0.288314	1	26	3	590	0.00235292
0.288314	1	26	3	590	0.00235241
0.288314	1	26	3	590	0.00235191
0.288314	1	26	3	590	0.0023514
0.288314	1	26	3	590	0.0023509
0.288314	1	26	3	590	0.0023504
0.294386	1	26	3	590	0.00335594
0.294386	1	26	3	590	0.00335544
0.294386	1	26	3	590	0.00335493
0.294386	1	26	3	590	0.00335443
0.294386	1	26	3	590	0.00335392
0.294386	1	26	3	590	0.00335342
0.294386	1	26	3	590	0.00335292
0.294386	1	26	3	590	0.00335241
0.294386	1	26	3	590	0.00335191
0.294386	1	26	3	590	0.0033514
0.294386	1	26	3	590	0.0033509
0.294386	1	26	3	590	0.0033504
0.294386	1	26	3	590	0.00334989
0.294386	1	26	3	590	0.00334939
0.294386	1	26	3	590	0.00334888
0.294386	1	26	3	590	0.00334838
0.294386	1	26	3	590	0.00334788
0.301243	1	26	3	590	0.0022845
0.301243	1	26	3	590	0.00228399
0.306243	1	26	3	590	0.0022845
0.306243	1	26	3	590	0.00228399
0.306243	1	26	3	590	0.00228349
0.306243	1	26	3	590	0.00228298
0.320243	1	26	3	590	0.00321299
0.323886	1	27	3	590	0.103856
0.323886	1	27	3	590	0.103855
0.323886	1	27	3	590	0.103855
0.323886	1	27	3	590	0.103854
0.323886	1	27	3	590	0.103854
0.323886	1	27	3	590	0.103853
0.323886	1	27	3	590	0.103853
0.323886	1	27	3	590	0.103852
0.326314	1	26	3	590	0.0032845
0.326314	1	26	3	590	0.00328399
0.326314	1	26	3	590	0.00328349
0.326314	1	26	3	590	0.00328298
0.326314	1	26	3	590	0.00328248
0.326314	1	26	3	590	0.00328198
0.326314	1	26	3	590	0.00328147
0.326314	1	26	3	590	0.00328097
0.326314	1	26	3	590	0.00328046
0.332314	1	26	3	590	0.00328441
0.332314	1	26	3	590	0.00328391
0.332314	1	26	3	590	0.00328341
0.332314	1	26	3	590	0.0032829
0.332314	1	26	3	590	0.0032824
0.332314	1	26	3	590	0.00328189
0.332314	1	26	3	590	0.00328139
0.332314	1	26	3	590	0.00328089
0.332314	1	26	3	590	0.00328038
0.332314	1	26	3	590	0.00327988
0.338243	1	26	3	590	0.00321306
0.338243	1	26	3	590	0.00321255
0.338243	1	26	3	590	0.00321205
0.349243	1	26	3	590	0.00321307
0.352243	1	26	3	590	0.00321307
0.355243	1	26	3	590	0.00321307
0.355243	1	26	3	590	0.00321256
0.355243	1	26	3	590	0.00321206
0.358243	1	26	3	590	0.0022845
0.358243	1	26	3	590	0.00228399
0.358243	1	26	3	590	0.00228349
0.361314	1	26	3	590	0.0032845
0.361314	1	26	3	590	0.00328399
0.361314	1	26	3	590	0.00328349
0.361314	1	26	3	590	0.00328298
0.361314	1	26	3	590	0.00328248
0.361314	1	26	3	590	0.00328198
0.361314	1	26	3	590	0.00328147
0.363243	1	26	3	590	0.0022845
0.363243	1	26	3	590	0.00228399
0.363243	1	26	3	590	0.00228349
0.363243	1	26	3	590	0.00228298
0.363243	1	26	3	590	0.00228248
0.363243	1	26	3	590	0.00228198
0.367243	1	26	3	590	0.00321307
0.367243	1	26	3	590	0.00321256
0.367243	1	26	3	590	0.00321206
0.370529	1	27	3	590	0.00349878
0.370529	1	27	3	590	0.00349828
0.370529	1	27	3	590	0.00349777
0.370529	1	27	3	590	0.00349727
0.370529	1	27	3	590	0.00349676
0.370529	1	27	3	590	0.00349626
0.380386	1	26	3	590	0.00242735
0.380386	1	26	3	590	0.00242685
0.380386	1	26	3	590	0.00242634
0.380386	1	26	3	590	0.00242584
0.380386	1	26	3	590	0.00242534
0.380386	1	26	3	590	0.00242483
0.380386	1	26	3	590	0.00242433
0.380386	1	26	3	590	0.00242382
0.380386	1	26	3	590	0.00242332
0.380386	1	26	3	590	0.00242282
0.380386	1	26	3	590	0.00242231
0.380386	1	26	3	590	0.00242181
0.380386	1	26	3	590	0.0024213
0.380386	1	26	3	590	0.0024208
0.380386	1	26	3	590	0.0024203
0.380386	1	26	3	590	0.00241979
0.380386	1	26	3	590	0.00241929
0.381243	1	27	3	590	0.00321307
0.381243	1	27	3	590	0.00321256
0.386243	1	26	3	590	0.00228441
0.386243	1	26	3	590	0.00228391
0.386243	1	26	3	590	0.00228341
0.386243	1	26	3	590	0.0022829
0.392243	1	26	3	590	0.00321299
0.392243	1	26	3	590	0.00321248
0.392243	1	26	3	590	0.00321198
0.392243	1	26	3	590	0.00321147
0.403314	1	26	3	590	0.00328441
0.403314	1	26	3	590	0.00328391
0.403314	1	26	3	590	0.00328341
0.403314	1	26	3	590	0.0032829
0.403314	1	26	3	590	0.0032824
0.403314	1	26	3	590	0.00328189
0.403314	1	26	3	590	0.00328139
0.403314	1	26	3	590	0.00328089
0.403314	1	26	3	590	0.00328038
0.403314	1	26	3	590	0.00327988
0.403314	1	26	3	590	0.00327937
0.403314	1	26	3	590	0.00327887
0.409243	1	26	3	590	0.00321307
0.409243	1	26	3	590	0.00321256
0.409243	1	26	3	590	0.00321206
0.409243	1	26	3	590	0.00321156
0.411957	1	27	3	590	0.00799878
0.415386	1	26	3	590	0.00335584
0.415386	1	26	3	590	0.00335534
0.415386	1	26	3	590	0.00335483
0.415386	1	26	3	590	0.00335433
0.415386	1	26	3	590	0.00335383
0.415386	1	26	3	590	0.00335332
0.415386	1	26	3	590	0.00335282
0.415386	1	26	3	590	0.00335231
0.415386	1	26	3	590	0.00335181
0.415386	1	26	3	590	0.00335131
0.415386	1	26	3	590	0.0033508
0.415386	1	26	3	590	0.0033503
0.415386	1	26	3	590	0.00334979
0.415386	1	26	3	590	0.00334929
0.415386	1	26	3	590	0.00334879
0.415386	1	26	3	590	0.00334828
0.415386	1	26	3	590	0.00334778
0.423029	1	27	3	590	0.00899878
0.423029	1	27	3	590	0.00899827
0.423029	1	27	3	590	0.00899777
0.423029	1	27	3	590	0.00899726
0.423029	1	27	3	590	0.00899676
0.423029	1	27	3	590	0.00899626
0.423029	1	27	3	590	0.00899575
0.423029	1	27	3	590	0.00899525
0.423029	1	27	3	590	0.00899474
0.424243	1	26	3	590	0.00321308
0.424243	1	26	3	590	0.00321258
0.424243	1	26	3	590	0.00321207
0.424243	1	26	3	590	0.00321157
0.435314	1	26	3	590	0.00328451
0.435314	1	26	3	590	0.00328401
0.435314	1	26	3	590	0.0032835
0.435314	1	26	3	590	0.003283
0.435314	1	26	3	590	0.0032825
0.435314	1	26	3	590	0.00328199
0.435314	1	26	3	590	0.00328149
0.435314	1	26	3	590	0.00328098
0.435314	1	26	3	590	0.00328048
0.441314	1	26	3	590	0.00328451
0.441314	1	26	3	590	0.00328401
0.441314	1	26	3	590	0.0032835
0.441314	1	26	3	590	0.003283
0.441314	1	26	3	590	0.0032825
0.441314	1	26	3	590	0.00328199
0.441314	1	26	3	590	0.00328149
0.441314	1	26	3	590	0.00328098
0.447243	1	26	3	590	0.00321308
0.447243	1	26	3	590	0.00321258
0.447243	1	26	3	590	0.00321207
0.447243	1	26	3	590	0.00321157
0.447243	1	26	3	590	0.00321107
0.447243	1	26	3	590	0.00321056
0.452314	1	26	3	590	0.00235594
0.452314	1	26	3	590	0.00235544
0.452314	1	26	3	590	0.00235493
0.452314	1	26	3	590	0.00235443
0.452314	1	26	3	590	0.00235392
0.452314	1	26	3	590	0.00235342
0.452314	1	26	3	590	0.00235292
0.452314	1	26	3	590	0.00235241
0.452314	1	26	3	590	0.00235191
0.452314	1	26	3	590	0.0023514
0.452314	1	26	3	590	0.0023509
0.452314	1	26	3	590	0.0023504
0.457243	1	26	3	590	0.00235592
0.457243	1	26	3	590	0.00235542
0.472243	1	26	3	590	0.00321307
0.472243	1	26	3	590	0.00321256
0.472243	1	26	3	590	0.00321206
0.472243	1	26	3	590	0.00321156
0.478314	1	26	3	590	0.0032845
0.478314	1	26	3	590	0.00328399
0.478314	1	26	3	590	0.00328349
0.478314	1	26	3	590	0.00328298
0.478314	1	26	3	590	0.00328248
0.478314	1	26	3	590	0.00328198
0.478314	1	26	3	590	0.00328147
0.478314	1	26	3	590	0.00328097
0.478314	1	26	3	590	0.00328046
0.478314	1	26	3	590	0.00327996
0.478314	1	26	3	590	0.00327946
0.478314	1	26	3	590	0.00327895
0.478314	1	26	3	590	0.00327845
0.484243	1	26	3	590	0.00321307
0.484243	1	26	3	590	0.00321256
0.484243	1	26	3	590	0.00321206
0.484243	1	26	3	590	0.00321156
0.484243	1	26	3	590	0.00321105
0.490314	1	26	3	590	0.0032845
0.490314	1	26	3	590	0.00328399
0.490314	1	26	3	590	0.00328349
0.490314	1	26	3	590	0.00328298
0.490314	1	26	3	590	0.00328248
0.490314	1	26	3	590	0.00328198
0.490314	1	26	3	590	0.00328147
0.490314	1	26	3	590	0.00328097
0.490314	1	26	3	590	0.00328046
0.490314	1	26	3	590	0.00327996
0.490314	1	26	3	590	0.00327946
0.490314	1	26	3	590	0.00327895
0.490314	1	26	3	590	0.00327845
0.504243	1	26	3	590	0.00321307
0.504243	1	26	3	590	0.00321256
0.504243	1	26	3	590	0.00321206
0.504243	1	26	3	590	0.00321156
0.515243	1	26	3	590	0.00321307
0.515243	1	26	3	590	0.00321256
0.515243	1	26	3	590	0.00321206
0.515243	1	26	3	590	0.00321156
0.515243	1	26	3	590	0.00321105
0.515243	1	26	3	590	0.00321055
0.521386	1	26	3	590	0.00335594
0.521386	1	26	3	590	0.00335544
0.521386	1	26	3	590	0.00335493
0.521386	1	26	3	590	0.00335443
0.521386	1	26	3	590	0.00335392
0.521386	1	26	3	590	0.00335342
0.521386	1	26	3	590	0.00335292
0.521386	1	26	3	590	0.00335241
0.521386	1	26	3	590	0.00335191
0.521386	1	26	3	590	0.0033514
0.521386	1	26	3	590	0.0033509
0.521386	1	26	3	590	0.0033504
0.521386	1	26	3	590	0.00334989
0.521386	1	26	3	590	0.00334939
0.521386	1	26	3	590	0.00334888
0.521386	1	26	3	590	0.00334838
0.521386	1	26	3	590	0.00334788
0.536243	1	26	3	590	0.00321308
0.536243	1	26	3	590	0.00321258
0.536243	1	26	3	590	0.00321207
0.536243	1	26	3	590	0.00321157
0.546243	1	26	3	590	0.00228451
0.546243	1	26	3	590	0.00228401
0.546243	1	26	3	590	0.0022835
0.546243	1	26	3	590	0.002283
0.546243	1	26	3	590	0.0022825
0.546243	1	26	3	590	0.00228199
0.558314	1	26	3	590	0.00328451
0.558314	1	26	3	590	0.00328401
0.558314	1	26	3	590	0.0032835
0.558314	1	26	3	590	0.003283
0.558314	1	26	3	590	0.0032825
0.558314	1	26	3	590	0.00328199
0.558314	1	26	3	590	0.00328149
0.558314	1	26	3	590	0.00328098
0.558314	1	26	3	590	0.00328048
0.558314	1	26	3	590	0.00327998
0.558314	1	26	3	590	0.00327947
0.558314	1	26	3	590	0.00327897
0.564314	1	26	3	590	0.00328451
0.564314	1	26	3	590	0.00328401
0.564314	1	26	3	590	0.0032835
0.564314	1	26	3	590	0.003283
0.564314	1	26	3	590	0.0032825
0.564314	1	26	3	590	0.00328199
0.564314	1	26	3	590	0.00328149
0.570243	1	26	3	590	0.00321307
0.578243	1	26	3	590	0.00321299
0.578243	1	26	3	590	0.00321248
0.578243	1	26	3	590	0.00321198
0.584243	1	26	3	590	0.00321307
0.584243	1	26	3	590	0.00321256
0.590243	1	26	3	590	0.00321307
0.590243	1	26	3	590	0.00321256
0.590243	1	26	3	590	0.00321206
0.596314	1	26	3	590	0.0032845
0.596314	1	26	3	590	0.00328399
0.596314	1	26	3	590	0.00328349
0.596314	1	26	3	590	0.00328298
0.596314	1	26	3	590	0.00328248
0.596314	1	26	3	590	0.00328198
0.596314	1	26	3	590	0.00328147
0.596314	1	26	3	590	0.00328097
0.596314	1	26	3	590	0.00328046
0.596314	1	26	3	590	0.00327996
0.596314	1	26	3	590	0.00327946
0.596314	1	26	3	590	0.00327895
0.596314	1	26	3	590	0.00327845
0.601243	1	26	3	590	0.0022845
0.601243	1	26	3	590	0.00228399
0.601243	1	26	3	590	0.00228349
0.601243	1	26	3	590	0.00228298
0.740029	1	26	3	590	0.121069
1.21124	1	7	3	590	0.00321248
1.22624	1	10	3	590	0.00321286
1.34903	1	7	3	590	0.00899879
1.34903	1	7	3	590	0.00899829
1.34903	1	7	3	590	0.00899778
1.34903	1	7	3	590	0.00899728
1.34903	1	7	3	590	0.00899678
1.34903	1	7	3	590	0.00899627
1.34903	1	7	3	590	0.00899577
1.34903	1	7	3	590	0.00899526
1.34903	1	7	3	590	0.00899476
1.34903	1	7	3	590	0.00899426
1.34903	1	7	3	590	0.00899375
1.34903	1	7	3	590	0.00899325
1.34903	1	7	3	590	0.00899274
1.34903	1	7	3	590	0.00899224
1.34903	1	7	3	590	0.00899174
1.34903	1	7	3	590	0.00899123
1.34903	1	7	3	590	0.00899073
1.42303	1	27	3	590	0.00899869
1.6276	1	26	3	590	0.00264128
2.34903	1	7	3	590	0.00899879
3.11324	1	21	3	58	0.00285291
3.11524	1	3	3	58	0.00313951
3.11531	1	12	3	58	0.00264938
3.11624	1	8	3	58	0.00275621
3.11724	1	1	3	58	0.00277433
3.11731	1	9	3	58	0.00329325
3.11739	1	11	3	58	0.00262131
3.11824	1	22	3	58	0.00256935
3.11924	1	6	3	58	0.00243666
3.12124	1	2	3	58	0.00318054
3.12131	1	25	3	58	0.00239767
3.12224	1	4	3	58	0.00244972
3.12231	1	28	3	58	0.00330365
3.21424	1	5	3	58	0.102367
3.21539	1	23	3	58	0.102635
3.21631	1	24	3	58	0.103162
3.2266	1	10	3	590	0.00357
3.24831	1	9	3	54	0.00235683
3.24831	1	9	3	590	0.0023559
3.24831	1	9	3	590	0.0023554
3.24831	1	9	3	590	0.00235489
3.24831	1	9	3	590	0.00235439
3.24831	1	9	3	590	0.00235388
3.24831	1	9	3	590	0.00235338
3.24831	1	9	3	590	0.00235288
3.24831	1	9	3	590	0.00235237
3.24831	1	9	3	590	0.00235187
3.24831	1	9	3	590	0.00235136
3.25896	1	28	3	54	0.00821397
3.25896	1	28	3	590	0.00821304
3.25896	1	28	3	590	0.00821253
3.25896	1	28	3	590	0.00821203
3.25896	1	28	3	590	0.00821152
3.25896	1	28	3	590	0.00821102
3.25896	1	28	3	590	0.00821052
3.25896	1	28	3	590	0.00821001
3.25896	1	28	3	590	0.00820951
3.25896	1	28	3	590	0.008209
3.25896	1	28	3	590	0.0082085
3.58053	1	9	3	590	0.103499
3.58053	1	9	3	590	0.103498
3.61253	1	9	3	590	0.00349878
3.61253	1	9	3	590	0.00349828
3.6276	1	26	3	590	0.00264128
3.64324	1	9	3	590	0.0022845
3.64324	1	9	3	590	0.00228399
3.67524	1	9	3	590	0.00321307
3.67524	1	9	3	590	0.00321256
3.67524	1	9	3	590	0.00321206
3.67524	1	9	3	590	0.00321156
4.3436	1	7	3	590	0.00357022
