time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.953243	3	23	3	3064	0.00224286
0.953314	1	6	3	3064	0.00231428
0.953314	3	22	3	3064	0.00231428
0.953386	1	5	3	3064	0.00238571
0.953386	3	21	3	3064	0.00238571
0.953457	3	20	3	3064	0.00245714
0.953529	1	4	3	3064	0.00252857
0.953529	3	19	3	3064	0.00252857
0.9536	1	3	3	3064	0.0026
0.9536	3	18	3	3064	0.0026
0.953743	1	2	3	3064	0.00274285
0.953743	3	10	3	3064	0.00274285
0.953814	1	1	3	3064	0.00281428
0.953814	3	9	3	3064	0.00281428
0.953886	3	8	3	3064	0.00288571
0.953957	3	7	3	3064	0.00295714
0.954029	3	6	3	3064	0.00302856
0.954243	1	7	3	1532	0.00224286
0.954243	3	23	3	1532	0.00224286
0.954314	1	6	3	1532	0.00231428
0.954314	3	22	3	1532	0.00231428
0.954386	1	5	3	1532	0.00238571
0.954386	3	21	3	1532	0.00238571
0.954457	1	4	3	1532	0.00245714
0.954457	3	20	3	1532	0.00245714
0.954529	1	3	3	1532	0.00252857
0.954529	3	19	3	1532	0.00252857
0.954671	1	1	3	1532	0.00267142
0.954671	3	11	3	1532	0.00267142
0.954743	3	10	3	1532	0.00274285
0.954814	3	9	3	1532	0.00281428
0.954886	3	8	3	1532	0.00288571
0.954957	3	7	3	1532	0.00295714
0.955029	3	6	3	1532	0.00302856
0.955957	3	18	3	3722	0.00795714
0.956029	1	2	3	1532	0.00802856
0.956957	3	18	3	2407	0.00795714
0.957029	1	2	3	1532	0.00802856
0.957243	1	7	3	4027	0.00224286
0.957243	3	23	3	4027	0.00224286
0.957314	1	6	3	4027	0.00231428
0.957314	3	22	3	4027	0.00231428
0.957386	3	21	3	4027	0.00238571
0.957457	1	5	3	4595	0.00245714
0.957457	3	20	3	4027	0.00245714
0.957529	3	19	3	4027	0.00252857
0.9576	1	4	3	4595	0.0026
0.9576	3	18	3	2406	0.0026
0.957671	3	11	3	4027	0.00267142
0.957743	1	3	3	4595	0.00274285
0.957743	3	10	3	4027	0.00274285
0.957814	3	9	3	4027	0.00281428
0.957886	1	2	3	1283	0.00288571
0.957957	3	7	3	4027	0.00295714
0.958029	1	1	3	4595	0.00302856
0.958029	3	6	3	4027	0.00302856
0.958243	1	7	3	2102	0.00224286
0.958314	1	6	3	2102	0.00231428
0.958386	1	5	3	1532	0.00238571
0.958457	1	4	3	1532	0.00245714
0.958529	1	3	3	1532	0.00252857
0.958671	1	2	3	4846	0.00267142
0.958743	1	1	3	1532	0.00274285
0.958957	3	11	3	3064	0.00795714
0.959957	3	18	3	1532	0.00795714
0.960029	1	2	3	1532	0.00802856
0.960243	1	7	3	3064	0.00224286
0.960243	3	23	3	4027	0.00224286
0.960314	1	6	3	3064	0.00231428
0.960314	3	22	3	4027	0.00231428
0.960386	1	5	3	3064	0.00238571
0.960386	3	21	3	4027	0.00238571
0.960457	1	4	3	3064	0.00245714
0.960457	3	20	3	4027	0.00245714
0.960529	1	3	3	3064	0.00252857
0.960529	3	19	3	4027	0.00252857
0.9606	3	18	3	2406	0.0026
0.960743	3	10	3	4027	0.00274285
0.960814	3	9	3	4027	0.00281428
0.960886	1	2	3	3064	0.00288571
0.960957	1	1	3	3064	0.00295714
0.960957	3	7	3	4027	0.00295714
0.961029	3	6	3	4027	0.00302856
0.961243	1	7	3	1532	0.00224286
0.961243	3	23	3	2672	0.00224286
0.961314	1	6	3	1532	0.00231428
0.961314	3	22	3	2672	0.00231428
0.961386	1	5	3	1532	0.00238571
0.961386	3	21	3	2672	0.00238571
0.961457	1	4	3	1532	0.00245714
0.961457	3	20	3	2672	0.00245714
0.961529	1	3	3	1532	0.00252857
0.961529	3	19	3	2672	0.00252857
0.961671	1	1	3	1532	0.00267142
0.961671	3	11	3	2672	0.00267142
0.961743	3	10	3	2672	0.00274285
0.961814	3	9	3	2672	0.00281428
0.961886	3	8	3	2672	0.00288571
0.961957	3	7	3	2672	0.00295714
0.962243	1	7	3	1532	0.00224286
0.962314	1	6	3	1532	0.00231428
0.962386	1	5	3	1532	0.00238571
0.962457	1	4	3	1532	0.00245714
0.962529	1	3	3	1532	0.00252857
0.962671	1	1	3	1532	0.00267142
0.963029	3	8	3	4027	0.00802856
0.963243	1	7	3	1532	0.00224286
0.963243	3	23	3	3064	0.00224286
0.963314	1	6	3	1532	0.00231428
0.963314	3	22	3	3064	0.00231428
0.963386	1	5	3	1532	0.00238571
0.963386	3	21	3	3064	0.00238571
0.963457	1	4	3	1532	0.00245714
0.963457	3	20	3	3064	0.00245714
0.963529	1	3	3	1532	0.00252857
0.963529	3	19	3	3064	0.00252857
0.963671	1	2	3	1532	0.00267142
0.963743	1	1	3	1532	0.00274285
0.963743	3	10	3	3064	0.00274285
0.963814	3	9	3	3064	0.00281428
0.963886	3	8	3	3064	0.00288571
0.963957	3	7	3	3064	0.00295714
0.964029	3	6	3	4027	0.00302856
0.964243	1	7	3	1532	0.00224286
0.964243	3	23	3	1532	0.00224286
0.964314	1	6	3	1532	0.00231428
0.964314	3	22	3	1532	0.00231428
0.964386	1	5	3	1532	0.00238571
0.964386	3	21	3	1532	0.00238571
0.964457	1	4	3	1532	0.00245714
0.964457	3	20	3	1532	0.00245714
0.964529	1	3	3	1532	0.00252857
0.964529	3	19	3	1532	0.00252857
0.964671	1	1	3	1532	0.00267142
0.964671	3	11	3	1532	0.00267142
0.964743	3	10	3	1532	0.00274285
0.964814	3	9	3	1532	0.00281428
0.964886	3	8	3	1532	0.00288571
0.964957	3	7	3	1532	0.00295714
0.965243	1	7	3	1532	0.00224286
0.965314	1	6	3	1532	0.00231428
0.965386	1	5	3	1532	0.00238571
0.965457	1	4	3	1532	0.00245714
0.965671	1	1	3	1532	0.00267142
0.966029	3	8	3	4027	0.00802856
0.966029	3	11	3	4027	0.00802856
0.966957	3	18	3	3722	0.00795714
0.967029	1	2	3	1532	0.00802856
0.967243	3	23	3	4027	0.00224286
0.967314	3	22	3	4027	0.00231428
0.967386	3	21	3	4027	0.00238571
0.967457	3	20	3	4027	0.00245714
0.967529	3	19	3	4027	0.00252857
0.9676	3	18	3	2846	0.0026
0.967743	3	10	3	4027	0.00274285
0.967814	3	9	3	4027	0.00281428
0.967886	3	8	3	4027	0.00288571
0.967957	3	7	3	4027	0.00295714
0.968029	1	2	3	1532	0.00802856
