 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.418 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 2 CellID = 1 WB CQI = 12 MCS = 22 Achievable Rate = 16000 bps
 [ CellId 1, bwpId 0] Time: 0.419 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.419 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 2 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.42 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.42 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 2 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.421 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.421 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 2 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.422 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.422 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 2 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.423 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.423 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 2 CellID = 1 WB CQI = 11 MCS = 20 Achievable Rate = 8000 bps
 [ CellId 1, bwpId 0] Time: 0.424 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 18 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.424 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 4 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 2 CellID = 1 WB CQI = 11 MCS = 20 Achievable Rate = 8000 bps
 [ CellId 1, bwpId 0] Time: 0.425 RNTI = 1 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 23 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 22 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 21 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 20 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 19 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 18 CellID = 3 WB CQI = 14 MCS = 26 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 11 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 10 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 9 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 8 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 7 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 3, bwpId 0] Time: 0.425 RNTI = 6 CellID = 3 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.426 RNTI = 7 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.426 RNTI = 6 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.426 RNTI = 5 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
 [ CellId 1, bwpId 0] Time: 0.426 RNTI = 3 CellID = 1 WB CQI = 15 MCS = 28 Achievable Rate = 32000 bps
