Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.419	1	0	2	-116.824
0.419	3	0	3	-88.2555
0.419071	1	0	2	-116.824
0.419071	3	0	3	-88.2555
0.42	1	0	2	-116.824
0.42	3	0	3	-88.2555
0.420071	1	0	2	-116.824
0.420071	3	0	3	-88.2555
0.421	1	0	2	-116.824
0.421	3	0	3	-88.2555
0.421071	1	0	2	-116.824
0.421071	3	0	3	-88.2555
0.422	1	0	2	-116.824
0.422	3	0	3	-88.2555
0.422071	1	0	2	-116.824
0.422071	3	0	3	-88.2555
0.423	1	0	2	-116.824
0.423	3	0	3	-88.2555
0.423071	1	0	2	-116.824
0.423071	3	0	3	-88.2555
0.424	1	0	2	-116.824
0.424	3	0	3	-88.2555
0.424071	1	0	2	-116.824
0.424071	3	0	3	-88.2555
0.425	1	0	2	-116.824
0.425	3	0	3	-88.2555
0.425071	1	0	2	-116.824
0.425071	3	0	3	-88.2555
0.426	1	0	2	-116.824
0.426	3	0	3	-88.2555
0.426071	1	0	2	-116.824
0.426071	3	0	3	-88.2555
0.427	1	0	2	-116.824
0.427	3	0	3	-88.2555
0.427071	1	0	2	-116.824
0.427071	3	0	3	-88.2555
0.428	1	0	2	-116.824
0.428	3	0	3	-88.2555
0.428071	1	0	2	-116.824
0.428071	3	0	3	-88.2555
0.429	1	0	2	-116.824
0.429	3	0	3	-88.2555
0.429071	1	0	2	-116.824
0.429071	3	0	3	-88.2555
0.43	1	0	2	-116.824
0.43	3	0	3	-88.2555
0.430071	1	0	2	-116.824
0.430071	3	0	3	-88.2555
0.431	1	0	2	-116.824
0.431	3	0	3	-88.2555
0.431071	1	0	2	-116.824
0.431071	3	0	3	-88.2555
0.432	1	0	2	-116.824
0.432	3	0	3	-88.2555
0.432071	1	0	2	-116.824
0.432071	3	0	3	-88.2555
0.433	1	0	2	-116.824
0.433	3	0	3	-88.2555
0.433071	1	0	2	-116.824
0.433071	3	0	3	-88.2555
0.434	1	0	2	-116.824
0.434	3	0	3	-88.2555
0.434071	1	0	2	-116.824
0.434071	3	0	3	-88.2555
0.435	1	0	2	-116.824
0.435	3	0	3	-88.2555
0.435071	1	0	2	-116.824
0.435071	3	0	3	-88.2555
0.436	1	0	2	-116.824
0.436	3	0	3	-88.2555
0.436071	1	0	2	-116.824
0.436071	3	0	3	-88.2555
0.437	1	0	2	-116.824
0.437	3	0	3	-88.2555
0.437071	1	0	2	-116.824
