time(s)	cellId	rnti	lcid	packetSize
0.421304	3	1	3	1530
0.421403	1	1	3	1530
0.421404	3	1	3	1530
0.421503	1	1	3	1530
0.421504	3	1	3	1530
0.421603	1	1	3	1530
0.421604	3	1	3	1530
0.421703	1	1	3	1530
0.421704	3	1	3	1530
0.421803	1	1	3	1530
0.421804	3	1	3	1530
0.421903	1	1	3	1530
0.421904	3	1	3	1530
0.422003	1	1	3	1530
0.422004	3	1	3	1530
0.422103	1	1	3	1530
0.422104	3	1	3	1530
0.422203	1	1	3	1530
0.422204	3	1	3	1530
0.422303	1	1	3	1530
0.422304	3	1	3	1530
0.422403	1	1	3	1530
0.422404	3	1	3	1530
0.422503	1	1	3	1530
0.422504	3	1	3	1530
0.422603	1	1	3	1530
0.422604	3	1	3	1530
0.422703	1	1	3	1530
0.422704	3	1	3	1530
0.422803	1	1	3	1530
0.422804	3	1	3	1530
0.422903	1	1	3	1530
0.422904	3	1	3	1530
0.423003	1	1	3	1530
0.423004	3	1	3	1530
0.423103	1	1	3	1530
0.423104	3	1	3	1530
0.423203	1	1	3	1530
0.423204	3	1	3	1530
0.423303	1	1	3	1530
0.423304	3	1	3	1530
0.423403	1	1	3	1530
0.423404	3	1	3	1530
0.423503	1	1	3	1530
0.423504	3	1	3	1530
0.423603	1	1	3	1530
0.423604	3	1	3	1530
0.423703	1	1	3	1530
0.423704	3	1	3	1530
0.423803	1	1	3	1530
0.423804	3	1	3	1530
0.423903	1	1	3	1530
0.423904	3	1	3	1530
0.424003	1	1	3	1530
0.424004	3	1	3	1530
0.424103	1	1	3	1530
0.424104	3	1	3	1530
0.424203	1	1	3	1530
0.424204	3	1	3	1530
0.424303	1	1	3	1530
0.424304	3	1	3	1530
0.424403	1	1	3	1530
0.424404	3	1	3	1530
0.424503	1	1	3	1530
0.424504	3	1	3	1530
0.424603	1	1	3	1530
0.424604	3	1	3	1530
0.424703	1	1	3	1530
0.424704	3	1	3	1530
0.424803	1	1	3	1530
0.424804	3	1	3	1530
0.424903	1	1	3	1530
0.424904	3	1	3	1530
0.425003	1	1	3	1530
0.425004	3	1	3	1530
0.425103	1	1	3	1530
0.425104	3	1	3	1530
0.425203	1	1	3	1530
0.425204	3	1	3	1530
0.425303	1	1	3	1530
0.425304	3	1	3	1530
0.425403	1	1	3	1530
0.425404	3	1	3	1530
0.425503	1	1	3	1530
0.425504	3	1	3	1530
0.425603	1	1	3	1530
0.425604	3	1	3	1530
0.425703	1	1	3	1530
0.425704	3	1	3	1530
0.425803	1	1	3	1530
0.425804	3	1	3	1530
0.425903	1	1	3	1530
0.425904	3	1	3	1530
0.426003	1	1	3	1530
0.426004	3	1	3	1530
0.426103	1	1	3	1530
0.426104	3	1	3	1530
0.426203	1	1	3	1530
0.426204	3	1	3	1530
0.426303	1	1	3	1530
0.426304	3	1	3	1530
0.426403	1	1	3	1530
0.426404	3	1	3	1530
0.426503	1	1	3	1530
0.426504	3	1	3	1530
0.426603	1	1	3	1530
0.426604	3	1	3	1530
0.426703	1	1	3	1530
0.426704	3	1	3	1530
0.426803	1	1	3	1530
0.426804	3	1	3	1530
0.426903	1	1	3	1530
0.426904	3	1	3	1530
0.427003	1	1	3	1530
0.427004	3	1	3	1530
0.427103	1	1	3	1530
0.427104	3	1	3	1530
0.427203	1	1	3	1530
0.427204	3	1	3	1530
0.427303	1	1	3	1530
0.427304	3	1	3	1530
0.427403	1	1	3	1530
0.427404	3	1	3	1530
0.427503	1	1	3	1530
0.427504	3	1	3	1530
0.427603	1	1	3	1530
0.427604	3	1	3	1530
0.427703	1	1	3	1530
0.427704	3	1	3	1530
