time(s)	cellId	rnti	lcid	packetSize
0.53	3	1	3	15316
0.531	3	1	3	15316
0.532	3	1	3	15316
0.533	3	1	3	15316
0.534	3	1	3	15316
0.535	1	1	3	21022
0.535	3	1	3	15316
0.536	1	1	3	44326
0.536	3	1	3	15316
0.537	1	1	3	48353
0.537	3	1	3	15316
0.538	1	1	3	24142
0.538	3	1	3	15316
0.539	1	1	3	15316
0.539	3	1	3	15316
0.54	1	1	3	15316
0.54	3	1	3	15316
0.541	1	1	3	15316
0.541	3	1	3	15316
0.542	1	1	3	15316
0.542	3	1	3	15316
0.543	1	1	3	15316
0.543	3	1	3	15316
0.544	3	1	3	15316
0.545	3	1	3	15316
0.546	3	1	3	15316
0.547	3	1	3	15316
0.548	3	1	3	15316
0.549	1	1	3	21022
0.549	3	1	3	15316
0.55	1	1	3	48353
0.55	3	1	3	15316
0.551	1	1	3	48353
0.551	3	1	3	15316
0.552	1	1	3	20115
0.552	3	1	3	15316
0.553	1	1	3	15316
0.553	3	1	3	15316
0.554	1	1	3	15316
0.554	3	1	3	15316
0.555	1	1	3	15316
0.555	3	1	3	15316
0.556	1	1	3	15316
0.556	3	1	3	15316
0.557	1	1	3	15316
0.557	3	1	3	15316
0.558	3	1	3	15316
0.559	3	1	3	15316
0.56	3	1	3	15316
0.561	3	1	3	15316
0.562	3	1	3	15316
0.563	1	1	3	21022
0.563	3	1	3	15316
0.564	1	1	3	48353
0.564	3	1	3	15316
0.565	1	1	3	48353
0.565	3	1	3	15316
0.566	1	1	3	20115
0.566	3	1	3	15316
0.567	1	1	3	15316
0.567	3	1	3	15316
0.568	1	1	3	15316
0.568	3	1	3	15316
0.569	1	1	3	15316
0.569	3	1	3	15316
0.57	1	1	3	15316
0.57	3	1	3	15316
0.571	1	1	3	15316
0.571	3	1	3	15316
0.572	3	1	3	15316
0.573	3	1	3	15316
0.574	3	1	3	15316
0.575	3	1	3	15316
0.576	3	1	3	15316
0.577	1	1	3	21022
0.577	3	1	3	15316
0.578	1	1	3	48353
0.578	3	1	3	15316
0.579	1	1	3	48353
0.579	3	1	3	15316
0.58	1	1	3	20115
0.58	3	1	3	15316
0.581	1	1	3	15316
0.581	3	1	3	15316
0.582	1	1	3	15316
0.582	3	1	3	15316
0.583	1	1	3	15316
0.583	3	1	3	15316
0.584	1	1	3	15316
0.584	3	1	3	15316
0.585	1	1	3	15316
0.585	3	1	3	15316
0.586	3	1	3	15316
0.587	3	1	3	15316
0.588	3	1	3	15316
0.589	3	1	3	15316
0.59	3	1	3	15316
0.591	1	1	3	21022
0.591	3	1	3	15316
0.592	1	1	3	48353
0.592	3	1	3	15316
0.593	1	1	3	48353
0.593	3	1	3	15316
0.594	1	1	3	20115
0.594	3	1	3	15316
0.595	1	1	3	15316
0.595	3	1	3	15316
0.596	1	1	3	15316
0.596	3	1	3	15316
0.597	1	1	3	15316
0.597	3	1	3	15316
0.598	1	1	3	15316
0.598	3	1	3	15316
0.599	1	1	3	15316
0.599	3	1	3	15316
0.6	3	1	3	15316
0.601	3	1	3	15316
0.602	3	1	3	15316
0.603	3	1	3	15316
0.604	3	1	3	15316
0.605	1	1	3	21022
0.605	3	1	3	15316
0.606	1	1	3	48353
0.606	3	1	3	15316
0.607	1	1	3	48353
0.607	3	1	3	15316
0.608	1	1	3	20115
0.608	3	1	3	15316
0.609	1	1	3	15316
0.609	3	1	3	15316
0.61	1	1	3	15316
0.61	3	1	3	15316
0.611	1	1	3	15316
0.611	3	1	3	15316
0.612	1	1	3	15316
0.612	3	1	3	15316
0.613	1	1	3	15316
0.613	3	1	3	15316
0.614	3	1	3	15316
0.615	3	1	3	15316
0.616	3	1	3	15316
0.617	3	1	3	15316
0.618	3	1	3	15316
0.619	1	1	3	21022
0.619	3	1	3	15316
0.62	1	1	3	48353
0.62	3	1	3	15316
0.621	1	1	3	48353
0.621	3	1	3	15316
0.622	1	1	3	20115
0.622	3	1	3	15316
0.623	1	1	3	15316
0.623	3	1	3	15316
0.624	1	1	3	15316
0.624	3	1	3	15316
0.625	1	1	3	15316
0.625	3	1	3	15316
0.626	1	1	3	15316
0.626	3	1	3	15316
0.627	1	1	3	15316
0.627	3	1	3	15316
0.628	3	1	3	15316
0.629	3	1	3	15316
0.63	3	1	3	15316
0.631	3	1	3	15316
0.632	3	1	3	15316
0.633	1	1	3	21022
0.633	3	1	3	15316
0.634	1	1	3	48353
0.634	3	1	3	15316
0.635	1	1	3	48353
0.635	3	1	3	15316
0.636	1	1	3	20115
0.636	3	1	3	15316
0.637	1	1	3	15316
0.637	3	1	3	15316
0.638	1	1	3	15316
0.638	3	1	3	15316
0.639	1	1	3	15316
0.639	3	1	3	15316
0.64	1	1	3	15316
0.64	3	1	3	15316
0.641	1	1	3	15316
0.641	3	1	3	15316
0.642	3	1	3	15316
0.643	3	1	3	15316
0.644	3	1	3	15316
0.645	3	1	3	15316
0.646	3	1	3	15316
0.647	1	1	3	21022
0.647	3	1	3	15316
0.648	1	1	3	48353
0.648	3	1	3	15316
0.649	1	1	3	48353
0.649	3	1	3	15316
0.65	1	1	3	20115
0.65	3	1	3	15316
0.651	1	1	3	15316
0.651	3	1	3	15316
0.652	1	1	3	15316
0.652	3	1	3	15316
0.653	1	1	3	15316
0.653	3	1	3	15316
0.654	1	1	3	15316
0.654	3	1	3	15316
0.655	1	1	3	15316
0.655	3	1	3	15316
0.656	3	1	3	15316
0.657	3	1	3	15316
0.658	3	1	3	15316
0.659	3	1	3	15316
0.66	3	1	3	15316
0.661	1	1	3	21022
0.661	3	1	3	15316
0.662	1	1	3	48353
0.662	3	1	3	15316
0.663	1	1	3	48353
0.663	3	1	3	15316
0.664	1	1	3	20115
0.664	3	1	3	15316
0.665	1	1	3	15316
0.665	3	1	3	15316
0.666	1	1	3	15316
0.666	3	1	3	15316
0.667	1	1	3	15316
0.667	3	1	3	15316
0.668	1	1	3	15316
0.668	3	1	3	15316
0.669	1	1	3	15316
0.669	3	1	3	15316
0.67	3	1	3	15316
0.671	3	1	3	15316
0.672	3	1	3	15316
0.673	3	1	3	15316
0.674	3	1	3	15316
0.675	1	1	3	21022
0.675	3	1	3	15316
0.676	1	1	3	48353
0.676	3	1	3	15316
0.677	1	1	3	48353
0.677	3	1	3	15316
0.678	1	1	3	20115
0.678	3	1	3	15316
0.679	1	1	3	15316
0.679	3	1	3	15316
0.68	1	1	3	15316
0.68	3	1	3	15316
0.681	1	1	3	15316
0.681	3	1	3	15316
0.682	1	1	3	15316
0.682	3	1	3	15316
0.683	1	1	3	15316
0.683	3	1	3	15316
0.684	3	1	3	15316
0.685	3	1	3	15316
0.686	3	1	3	15316
0.687	3	1	3	15316
0.688	3	1	3	15316
0.689	1	1	3	21022
0.689	3	1	3	15316
0.69	1	1	3	48353
0.69	3	1	3	15316
0.691	1	1	3	48353
0.691	3	1	3	15316
0.692	1	1	3	20115
0.692	3	1	3	15316
0.693	1	1	3	15316
0.693	3	1	3	15316
0.694	1	1	3	15316
0.694	3	1	3	15316
0.695	1	1	3	15316
0.695	3	1	3	15316
0.696	1	1	3	15316
0.696	3	1	3	15316
0.697	1	1	3	15316
0.697	3	1	3	15316
0.698	3	1	3	15316
0.699	3	1	3	15316
0.7	3	1	3	15316
0.701	3	1	3	15316
0.702	3	1	3	15316
0.703	1	1	3	21022
0.703	3	1	3	15316
0.704	1	1	3	48353
0.704	3	1	3	15316
0.705	1	1	3	48353
0.705	3	1	3	15316
0.706	1	1	3	20115
0.706	3	1	3	15316
0.707	1	1	3	15316
0.707	3	1	3	15316
0.708	1	1	3	15316
0.708	3	1	3	15316
0.709	1	1	3	15316
0.709	3	1	3	15316
0.71	1	1	3	15316
0.71	3	1	3	15316
0.711	1	1	3	15316
0.711	3	1	3	15316
0.712	3	1	3	15316
0.713	3	1	3	15316
0.714	3	1	3	15316
0.715	3	1	3	15316
0.716	3	1	3	15316
0.717	1	1	3	21022
0.717	3	1	3	15316
0.718	1	1	3	48353
0.718	3	1	3	15316
0.719	1	1	3	48353
0.719	3	1	3	15316
0.72	1	1	3	20115
0.72	3	1	3	15316
0.721	1	1	3	15316
0.721	3	1	3	15316
0.722	1	1	3	15316
0.722	3	1	3	15316
0.723	1	1	3	15316
0.723	3	1	3	15316
0.724	1	1	3	15316
0.724	3	1	3	15316
0.725	1	1	3	15316
0.725	3	1	3	15316
0.726	3	1	3	15316
0.727	3	1	3	15316
0.728	3	1	3	15316
0.729	3	1	3	15316
0.73	3	1	3	15316
0.731	1	1	3	21022
0.731	3	1	3	15316
0.732	1	1	3	48353
0.732	3	1	3	15316
0.733	1	1	3	48353
0.733	3	1	3	15316
0.734	1	1	3	20115
0.734	3	1	3	15316
0.735	1	1	3	15316
0.735	3	1	3	15316
0.736	1	1	3	15316
0.736	3	1	3	15316
0.737	1	1	3	15316
0.737	3	1	3	15316
0.738	1	1	3	15316
0.738	3	1	3	15316
0.739	1	1	3	15316
0.739	3	1	3	15316
0.74	3	1	3	15316
0.741	3	1	3	15316
0.742	3	1	3	15316
0.743	3	1	3	15316
0.744	3	1	3	15316
0.745	1	1	3	21022
0.745	3	1	3	15316
0.746	1	1	3	48353
0.746	3	1	3	15316
0.747	1	1	3	48353
0.747	3	1	3	15316
0.748	1	1	3	20115
0.748	3	1	3	15316
0.749	1	1	3	15316
0.749	3	1	3	15316
0.75	1	1	3	15316
0.75	3	1	3	15316
0.751	1	1	3	15316
0.751	3	1	3	15316
0.752	1	1	3	15316
0.752	3	1	3	15316
0.753	1	1	3	15316
0.753	3	1	3	15316
0.754	3	1	3	15316
0.755	3	1	3	15316
0.756	3	1	3	15316
0.757	3	1	3	15316
0.758	3	1	3	15316
0.759	1	1	3	21022
0.759	3	1	3	15316
0.76	1	1	3	48353
0.76	3	1	3	15316
0.761	1	1	3	48353
0.761	3	1	3	15316
0.762	1	1	3	20115
0.762	3	1	3	15316
0.763	1	1	3	15316
0.763	3	1	3	15316
0.764	1	1	3	15316
0.764	3	1	3	15316
0.765	1	1	3	15316
0.765	3	1	3	15316
0.766	1	1	3	15316
0.766	3	1	3	15316
0.767	1	1	3	15316
0.767	3	1	3	15316
0.768	3	1	3	15316
0.769	3	1	3	15316
0.77	3	1	3	15316
0.771	3	1	3	15316
0.772	3	1	3	15316
0.773	1	1	3	21022
0.773	3	1	3	15316
0.774	1	1	3	48353
0.774	3	1	3	15316
0.775	1	1	3	48353
0.775	3	1	3	15316
0.776	1	1	3	20115
0.776	3	1	3	15316
0.777	1	1	3	15316
0.777	3	1	3	15316
0.778	1	1	3	15316
0.778	3	1	3	15316
0.779	1	1	3	15316
0.779	3	1	3	15316
0.78	1	1	3	15316
0.78	3	1	3	15316
0.781	1	1	3	15316
0.781	3	1	3	15316
0.782	3	1	3	15316
0.783	3	1	3	15316
0.784	3	1	3	15316
0.785	3	1	3	15316
0.786	3	1	3	15316
0.787	1	1	3	21022
0.787	3	1	3	15316
0.788	1	1	3	48353
0.788	3	1	3	15316
0.789	1	1	3	48353
0.789	3	1	3	15316
0.79	1	1	3	20115
0.79	3	1	3	15316
0.791	1	1	3	15316
0.791	3	1	3	15316
0.792	1	1	3	15316
0.792	3	1	3	15316
0.793	1	1	3	15316
0.793	3	1	3	15316
0.794	1	1	3	15316
0.794	3	1	3	15316
0.795	1	1	3	15316
0.795	3	1	3	15316
0.796	3	1	3	15316
0.797	3	1	3	15316
0.798	3	1	3	15316
0.799	3	1	3	15316
0.8	3	1	3	15316
0.801	1	1	3	21022
0.801	3	1	3	15316
0.802	1	1	3	48353
0.802	3	1	3	15316
0.803	1	1	3	48353
0.803	3	1	3	15316
0.804	1	1	3	20115
0.804	3	1	3	15316
0.805	1	1	3	15316
0.805	3	1	3	15316
0.806	1	1	3	15316
0.806	3	1	3	15316
0.807	1	1	3	15316
0.807	3	1	3	15316
0.808	1	1	3	15316
0.808	3	1	3	15316
0.809	1	1	3	15316
0.809	3	1	3	15316
0.81	3	1	3	15316
0.811	3	1	3	15316
0.812	3	1	3	15316
0.813	3	1	3	15316
0.814	3	1	3	15316
0.815	1	1	3	21022
0.815	3	1	3	15316
0.816	1	1	3	48353
0.816	3	1	3	15316
0.817	1	1	3	48353
0.817	3	1	3	15316
0.818	1	1	3	20115
0.818	3	1	3	15316
0.819	1	1	3	15316
0.819	3	1	3	15316
0.82	1	1	3	15316
0.82	3	1	3	15316
0.821	1	1	3	15316
0.821	3	1	3	15316
0.822	1	1	3	15316
0.822	3	1	3	15316
0.823	1	1	3	15316
0.823	3	1	3	15316
0.824	3	1	3	15316
0.825	3	1	3	15316
0.826	3	1	3	15316
0.827	3	1	3	15316
0.828	3	1	3	15316
0.829	1	1	3	21022
0.829	3	1	3	15316
0.83	1	1	3	48353
0.83	3	1	3	15316
0.831	1	1	3	48353
0.831	3	1	3	15316
0.832	1	1	3	20115
0.832	3	1	3	15316
0.833	1	1	3	15316
0.833	3	1	3	15316
0.834	1	1	3	15316
0.834	3	1	3	15316
0.835	1	1	3	15316
0.835	3	1	3	15316
0.836	1	1	3	15316
0.836	3	1	3	15316
0.837	1	1	3	15316
0.837	3	1	3	15316
0.838	3	1	3	15316
0.839	3	1	3	15316
0.84	3	1	3	15316
0.841	3	1	3	15316
0.842	3	1	3	15316
0.843	1	1	3	21022
0.843	3	1	3	15316
0.844	1	1	3	48353
0.844	3	1	3	15316
0.845	1	1	3	48353
0.845	3	1	3	15316
0.846	1	1	3	20115
0.846	3	1	3	15316
0.847	1	1	3	15316
0.847	3	1	3	15316
0.848	1	1	3	15316
0.848	3	1	3	15316
0.849	1	1	3	15316
0.849	3	1	3	15316
0.85	1	1	3	15316
0.85	3	1	3	15316
0.851	1	1	3	15316
0.851	3	1	3	15316
0.852	3	1	3	15316
0.853	3	1	3	15316
0.854	3	1	3	15316
0.855	3	1	3	15316
0.856	3	1	3	15316
0.857	1	1	3	21022
0.857	3	1	3	15316
0.858	1	1	3	48353
0.858	3	1	3	15316
0.859	1	1	3	48353
0.859	3	1	3	15316
0.86	1	1	3	20115
0.86	3	1	3	15316
0.861	1	1	3	15316
0.861	3	1	3	15316
0.862	1	1	3	15316
0.862	3	1	3	15316
0.863	1	1	3	15316
0.863	3	1	3	15316
0.864	1	1	3	15316
0.864	3	1	3	15316
0.865	1	1	3	15316
0.865	3	1	3	15316
0.866	3	1	3	15316
0.867	3	1	3	15316
0.868	3	1	3	15316
0.869	3	1	3	15316
0.87	3	1	3	15316
0.871	1	1	3	21022
0.871	3	1	3	15316
0.872	1	1	3	48353
0.872	3	1	3	15316
0.873	1	1	3	48353
0.873	3	1	3	15316
0.874	1	1	3	20115
0.874	3	1	3	15316
0.875	1	1	3	15316
0.875	3	1	3	15316
0.876	1	1	3	15316
0.876	3	1	3	15316
0.877	1	1	3	15316
0.877	3	1	3	15316
0.878	1	1	3	15316
0.878	3	1	3	15316
0.879	1	1	3	15316
0.879	3	1	3	15316
0.88	3	1	3	15316
0.881	3	1	3	15316
0.882	3	1	3	15316
0.883	3	1	3	15316
0.884	3	1	3	15316
0.885	1	1	3	21022
0.885	3	1	3	15316
0.886	1	1	3	48353
0.886	3	1	3	15316
0.887	1	1	3	48353
0.887	3	1	3	15316
0.888	1	1	3	20115
0.888	3	1	3	15316
0.889	1	1	3	15316
0.889	3	1	3	15316
0.89	1	1	3	15316
0.89	3	1	3	15316
0.891	1	1	3	15316
0.891	3	1	3	15316
0.892	1	1	3	15316
0.892	3	1	3	15316
0.893	1	1	3	15316
0.893	3	1	3	15316
0.894	3	1	3	15316
0.895	3	1	3	15316
0.896	3	1	3	15316
0.897	3	1	3	15316
0.898	3	1	3	15316
0.899	1	1	3	21022
0.899	3	1	3	15316
0.9	1	1	3	48353
0.9	3	1	3	15316
0.901	1	1	3	48353
0.901	3	1	3	15316
0.902	1	1	3	20115
0.902	3	1	3	15316
0.903	1	1	3	15316
0.903	3	1	3	15316
0.904	1	1	3	15316
0.904	3	1	3	15316
0.905	1	1	3	15316
0.905	3	1	3	15316
0.906	1	1	3	15316
0.906	3	1	3	15316
0.907	1	1	3	15316
0.907	3	1	3	15316
0.908	3	1	3	15316
0.909	3	1	3	15316
0.91	3	1	3	15316
0.911	3	1	3	15316
0.912	3	1	3	15316
0.913	1	1	3	21022
0.913	3	1	3	15316
0.914	1	1	3	48353
0.914	3	1	3	15316
0.915	1	1	3	48353
0.915	3	1	3	15316
0.916	1	1	3	20115
0.916	3	1	3	15316
0.917	1	1	3	15316
0.917	3	1	3	15316
0.918	1	1	3	15316
0.918	3	1	3	15316
0.919	1	1	3	15316
0.919	3	1	3	15316
0.92	1	1	3	15316
0.92	3	1	3	15316
0.921	1	1	3	15316
0.921	3	1	3	15316
0.922	3	1	3	15316
0.923	3	1	3	15316
0.924	3	1	3	15316
0.925	3	1	3	15316
0.926	3	1	3	15316
0.927	1	1	3	21022
0.927	3	1	3	15316
0.928	1	1	3	48353
0.928	3	1	3	15316
0.929	1	1	3	48353
0.929	3	1	3	15316
0.93	1	1	3	20115
0.93	3	1	3	15316
0.931	1	1	3	15316
0.931	3	1	3	15316
0.932	1	1	3	15316
0.932	3	1	3	15316
0.933	1	1	3	15316
0.933	3	1	3	15316
0.934	1	1	3	15316
0.934	3	1	3	15316
0.935	1	1	3	15316
0.935	3	1	3	15316
0.936	3	1	3	15316
0.937	3	1	3	15316
0.938	3	1	3	15316
0.939	3	1	3	15316
0.94	3	1	3	15316
0.941	1	1	3	21022
0.941	3	1	3	15316
0.942	1	1	3	48353
0.942	3	1	3	15316
0.943	1	1	3	48353
0.943	3	1	3	15316
0.944	1	1	3	20115
0.944	3	1	3	15316
0.945	1	1	3	15316
0.945	3	1	3	15316
0.946	1	1	3	15316
0.946	3	1	3	15316
0.947	1	1	3	15316
0.947	3	1	3	15316
0.948	1	1	3	15316
0.948	3	1	3	15316
0.949	1	1	3	15316
0.949	3	1	3	15316
0.95	3	1	3	15316
0.951	3	1	3	15316
0.952	3	1	3	15316
0.953	3	1	3	15316
0.954	3	1	3	15316
0.955	1	1	3	21022
0.955	3	1	3	15316
0.956	1	1	3	48353
0.956	3	1	3	15316
0.957	1	1	3	48353
0.957	3	1	3	15316
0.958	1	1	3	20115
0.958	3	1	3	15316
0.959	1	1	3	15316
0.959	3	1	3	15316
0.96	1	1	3	15316
0.96	3	1	3	15316
0.961	1	1	3	15316
0.961	3	1	3	15316
0.962	1	1	3	15316
0.962	3	1	3	15316
0.963	1	1	3	15316
0.963	3	1	3	15316
0.964	3	1	3	15316
0.965	3	1	3	15316
0.966	3	1	3	15316
0.967	3	1	3	15316
0.968	3	1	3	15316
0.969	1	1	3	21022
0.969	3	1	3	15316
0.97	1	1	3	48353
0.97	3	1	3	15316
0.971	1	1	3	48353
0.971	3	1	3	15316
0.972	1	1	3	20115
0.972	3	1	3	15316
0.973	1	1	3	15316
0.973	3	1	3	15316
0.974	1	1	3	15316
0.974	3	1	3	15316
0.975	1	1	3	15316
0.975	3	1	3	15316
0.976	1	1	3	15316
0.976	3	1	3	15316
0.977	1	1	3	15316
0.977	3	1	3	15316
0.978	3	1	3	15316
0.979	3	1	3	15316
0.98	3	1	3	15316
0.981	3	1	3	15316
0.982	3	1	3	15316
0.983	1	1	3	21022
0.983	3	1	3	15316
0.984	1	1	3	48353
0.984	3	1	3	15316
0.985	1	1	3	48353
0.985	3	1	3	15316
0.986	1	1	3	20115
0.986	3	1	3	15316
0.987	1	1	3	15316
0.987	3	1	3	15316
0.988	1	1	3	15316
0.988	3	1	3	15316
0.989	1	1	3	15316
0.989	3	1	3	15316
0.99	1	1	3	15316
0.99	3	1	3	15316
0.991	1	1	3	15316
0.991	3	1	3	15316
0.992	3	1	3	15316
0.993	3	1	3	15316
0.994	3	1	3	15316
0.995	3	1	3	15316
0.996	3	1	3	15316
0.997	1	1	3	21022
0.997	3	1	3	15316
0.998	1	1	3	48353
0.998	3	1	3	15316
0.999	1	1	3	48353
0.999	3	1	3	15316
1	1	1	3	20115
1	3	1	3	15316
1.001	1	1	3	15316
1.001	3	1	3	15316
1.002	1	1	3	15316
1.002	3	1	3	15316
1.003	1	1	3	15316
1.003	3	1	3	15316
1.004	1	1	3	15316
1.004	3	1	3	15316
1.005	1	1	3	15316
1.005	3	1	3	15316
1.006	3	1	3	15316
1.007	3	1	3	15316
1.008	3	1	3	15316
1.009	3	1	3	15316
1.01	3	1	3	15316
1.011	1	1	3	21022
1.011	3	1	3	15316
1.012	1	1	3	48353
1.012	3	1	3	15316
1.013	1	1	3	48353
1.013	3	1	3	15316
1.014	1	1	3	20115
1.014	3	1	3	15316
1.015	1	1	3	15316
1.015	3	1	3	15316
1.016	1	1	3	15316
1.016	3	1	3	15316
1.017	1	1	3	15316
1.017	3	1	3	15316
1.018	1	1	3	15316
1.018	3	1	3	15316
1.019	1	1	3	15316
1.019	3	1	3	15316
1.02	3	1	3	15316
1.021	3	1	3	15316
1.022	3	1	3	15316
1.023	3	1	3	15316
1.024	3	1	3	15316
1.025	1	1	3	21022
1.025	3	1	3	15316
1.026	1	1	3	48353
1.026	3	1	3	15316
1.027	1	1	3	48353
1.027	3	1	3	15316
1.028	1	1	3	20115
1.028	3	1	3	15316
1.029	1	1	3	15316
1.029	3	1	3	15316
1.03	1	1	3	15316
1.03	3	1	3	15316
1.031	1	1	3	15316
1.031	3	1	3	15316
1.032	1	1	3	15316
1.032	3	1	3	15316
1.033	1	1	3	15316
1.033	3	1	3	15316
1.034	3	1	3	15316
1.035	3	1	3	15316
1.036	3	1	3	15316
1.037	3	1	3	15316
1.038	3	1	3	15316
1.039	1	1	3	21022
1.039	3	1	3	15316
1.04	1	1	3	48353
1.04	3	1	3	15316
1.041	1	1	3	48353
1.041	3	1	3	15316
1.042	1	1	3	20115
1.042	3	1	3	15316
1.043	1	1	3	15316
1.043	3	1	3	15316
1.044	1	1	3	15316
1.044	3	1	3	15316
1.045	1	1	3	15316
1.045	3	1	3	15316
1.046	1	1	3	15316
1.046	3	1	3	15316
1.047	1	1	3	15316
1.047	3	1	3	15316
1.048	3	1	3	15316
1.049	3	1	3	15316
1.05	3	1	3	15316
1.051	3	1	3	15316
1.052	3	1	3	15316
1.053	1	1	3	21022
1.053	3	1	3	15316
1.054	1	1	3	48353
1.054	3	1	3	15316
1.055	1	1	3	48353
1.055	3	1	3	15316
1.056	1	1	3	20115
1.056	3	1	3	15316
1.057	1	1	3	15316
1.057	3	1	3	15316
1.058	1	1	3	15316
1.058	3	1	3	15316
1.059	1	1	3	15316
1.059	3	1	3	15316
