Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.20336	DL	120	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.20336	DL	120	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.20436	DL	120	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.20493	DL	120	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.20536	DL	120	5	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.20593	DL	120	5	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.20636	DL	120	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.20693	DL	120	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.20736	DL	120	7	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.20793	DL	120	7	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.20836	DL	120	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.20893	DL	120	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.20936	DL	120	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.20993	DL	120	9	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.21036	DL	121	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21093	DL	121	0	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.21136	DL	121	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21193	DL	121	1	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.21236	DL	121	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21243	DL	121	2	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.21336	DL	121	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.21336	DL	121	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.21436	DL	121	4	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
