Time	CellId	RNTI	BWPId	SINR(dB)
0.417786	3	8	0	24.7736
0.417857	3	7	0	48.7508
0.417929	1	1	0	13.4852
0.417929	3	6	0	-0.536513
0.418143	1	7	0	7.84499
0.418143	3	22	0	-3.99065
0.418214	1	6	0	25.7223
0.418214	3	21	0	40.9436
0.418286	3	20	0	32.3871
0.418357	1	5	0	14.6733
0.418357	3	19	0	6.4173
0.418429	3	18	0	54.1532
0.4185	1	4	0	49.1555
0.4185	3	12	0	31.4593
0.418571	3	11	0	15.8556
0.418643	1	3	0	30.2719
0.418643	3	10	0	27.1514
0.418714	3	9	0	8.87032
0.418786	1	2	0	51.7522
0.418786	3	8	0	24.8491
0.418857	3	7	0	48.7251
0.418929	1	1	0	12.9171
0.418929	3	6	0	-0.0761011
0.419143	1	7	0	7.82018
0.419143	3	22	0	-4.43819
0.419214	1	6	0	26.4182
0.419214	3	21	0	41.0815
0.419286	3	20	0	32.6776
0.419357	1	5	0	14.6406
0.419357	3	19	0	6.40658
0.419429	3	18	0	53.9241
0.4195	1	4	0	49.1584
0.4195	3	12	0	31.6404
0.419571	3	11	0	16.3716
0.419643	1	3	0	26.3571
0.419643	3	10	0	27.6271
0.419714	3	9	0	9.03002
0.419786	1	2	0	51.355
0.419786	3	8	0	24.634
0.419857	3	7	0	48.7665
0.419929	1	1	0	13.7206
0.419929	3	6	0	-0.11671
0.420143	3	22	0	-3.05773
0.420214	3	21	0	41.0481
0.420286	1	7	0	9.1137
0.420286	3	20	0	32.9926
0.420357	3	19	0	6.7634
0.420429	1	6	0	26.3169
0.420429	3	18	0	54.739
0.4205	3	12	0	32.9939
0.420571	1	5	0	14.0801
0.420571	3	11	0	16.599
0.420643	1	4	0	45.9318
0.420643	3	10	0	27.5358
0.420714	1	3	0	27.0664
0.420714	3	9	0	9.27032
0.420786	1	2	0	53.7017
0.420786	3	8	0	24.6905
0.420857	3	7	0	48.8378
0.420929	1	1	0	13.2349
0.420929	3	6	0	-0.416251
0.421143	3	22	0	-4.38572
0.421214	3	21	0	40.8441
0.421286	1	7	0	9.08555
0.421286	3	20	0	33.4297
0.421357	1	6	0	25.876
0.421357	3	19	0	6.46652
0.421429	3	18	0	53.6741
0.4215	3	12	0	32.9765
0.421571	1	5	0	14.2712
0.421571	3	11	0	16.0843
0.421643	1	4	0	46.0637
0.421643	3	10	0	27.3692
0.421714	1	3	0	26.5027
0.421714	3	9	0	9.38006
0.421786	1	2	0	53.4
0.421786	3	8	0	24.7818
0.421857	3	7	0	48.8415
0.421929	1	1	0	13.8024
0.422143	3	22	0	-2.84761
0.422214	3	21	0	40.7922
0.422286	3	20	0	33.5051
0.422357	1	7	0	9.19072
0.422357	3	19	0	7.17965
0.422429	1	6	0	26.2433
0.422429	3	18	0	55.0044
0.4225	1	5	0	13.2831
0.4225	3	12	0	33.0828
0.422571	1	4	0	49.7912
0.422571	3	11	0	16.0394
0.422643	1	3	0	28.2006
0.422643	3	10	0	27.707
0.422714	1	2	0	47.6731
0.422714	3	9	0	9.26035
0.422786	1	1	0	14.4639
0.422786	3	8	0	25.7494
0.422857	3	7	0	49.0617
0.422929	3	6	0	23.5855
0.423143	3	22	0	-4.16792
0.423214	1	7	0	9.00844
0.423214	3	21	0	40.6563
0.423286	1	6	0	26.308
0.423286	3	20	0	33.7122
0.423357	1	5	0	14.7027
0.423357	3	19	0	6.53814
0.423429	1	4	0	49.9293
0.423429	3	18	0	55.0314
0.4235	1	3	0	31.3329
0.4235	3	12	0	32.4487
0.423571	1	2	0	55.4507
0.423571	3	11	0	15.9834
0.423643	1	1	0	14.2309
0.423643	3	10	0	26.9185
0.423714	3	9	0	9.21149
0.423786	3	8	0	25.9989
0.423857	3	7	0	49.051
0.423929	3	6	0	23.5091
0.424143	3	22	0	-3.61675
0.424214	1	7	0	8.99137
0.424214	3	21	0	40.7416
0.424286	1	6	0	26.2649
0.424286	3	20	0	33.7465
0.424357	1	5	0	14.3271
0.424357	3	19	0	5.85902
0.424429	1	4	0	50.1948
0.424429	3	18	0	54.5964
0.4245	1	3	0	29.0682
0.4245	3	12	0	32.5365
0.424571	1	2	0	55.2262
0.424571	3	11	0	16.1294
0.424643	1	1	0	14.6226
0.424643	3	10	0	26.5539
0.424714	3	9	0	8.9341
0.424786	3	8	0	26.1388
0.424857	3	7	0	49.2905
0.424929	3	6	0	23.7343
0.425143	3	22	0	-3.40913
0.425214	1	7	0	9.0336
0.425214	3	21	0	40.5413
0.425286	1	6	0	26.4455
0.425286	3	20	0	33.5668
0.425357	1	5	0	14.4296
0.425357	3	19	0	5.77629
0.425429	1	4	0	50.1593
0.425429	3	18	0	54.213
0.4255	1	3	0	33.5705
0.4255	3	12	0	32.6263
0.425571	1	2	0	55.1145
0.425571	3	11	0	15.9319
0.425643	1	1	0	14.014
0.425643	3	10	0	26.3887
0.425714	3	9	0	9.05027
0.425786	3	8	0	26.0946
0.425857	3	7	0	49.3592
0.425929	3	6	0	23.7098
0.426143	3	22	0	-4.37836
0.426214	1	7	0	8.59628
0.426214	3	21	0	40.5813
0.426286	1	6	0	26.4717
0.426286	3	20	0	33.348
0.426357	1	5	0	14.6908
0.426357	3	19	0	5.55325
0.426429	1	4	0	50.2356
0.426429	3	18	0	54.5082
0.4265	1	3	0	32.4113
0.4265	3	12	0	32.6942
0.426571	1	2	0	55.1887
0.426571	3	11	0	15.7938
0.426643	1	1	0	14.41
0.426643	3	10	0	26.7721
0.426714	3	9	0	9.15313
0.426786	3	8	0	26.303
0.426857	3	7	0	49.1949
0.427143	3	22	0	-2.78059
0.427214	1	7	0	8.55147
0.427214	3	21	0	40.936
0.427286	1	6	0	26.8671
0.427286	3	20	0	33.3628
0.427357	1	5	0	14.4376
0.427357	3	19	0	5.10052
0.427429	1	4	0	50.0713
0.427429	3	18	0	54.6692
0.4275	1	3	0	31.4286
0.4275	3	12	0	33.1534
0.427571	1	2	0	55.3941
0.427571	3	11	0	15.7125
0.427643	1	1	0	13.7345
0.427643	3	10	0	27.0812
0.427714	3	9	0	8.87066
0.427786	3	8	0	26.3559
0.427857	3	7	0	49.3737
0.427929	3	6	0	23.5822
0.428143	3	22	0	-4.42969
0.428214	1	7	0	8.78969
0.428214	3	21	0	41.2001
0.428286	1	6	0	26.6799
0.428286	3	20	0	33.2922
0.428357	1	5	0	14.8645
0.428357	3	19	0	5.0241
0.428429	1	4	0	50.0766
0.428429	3	18	0	54.0068
0.4285	1	3	0	31.6259
0.4285	3	12	0	33.2757
0.428571	1	2	0	55.3717
0.428571	3	11	0	15.7001
0.428643	1	1	0	14.2014
0.428643	3	10	0	26.2765
0.428714	3	9	0	8.43601
0.428786	3	8	0	26.5425
0.428857	3	7	0	49.2633
0.428929	3	6	0	23.6802
0.429214	1	7	0	9.19421
0.429286	1	6	0	26.8561
0.429357	1	5	0	14.6964
0.429429	1	4	0	49.6725
0.4295	1	3	0	29.6454
0.429571	1	2	0	56.8691
0.429643	1	1	0	13.91
0.429929	3	19	0	2.02069
0.430214	1	7	0	9.34521
0.430286	1	6	0	27.0595
0.430357	1	5	0	14.4908
0.430429	1	4	0	49.7784
0.4305	1	3	0	33.8677
0.430571	1	2	0	57.0663
0.430643	1	1	0	14.5452
0.430929	3	11	0	15.3498
0.431214	1	7	0	9.45921
0.431286	1	6	0	27.4013
0.431357	1	5	0	14.6483
0.431429	1	4	0	49.6469
0.4315	1	3	0	31.9582
0.431571	1	2	0	56.7474
0.431643	1	1	0	13.5719
0.431929	3	11	0	14.7919
0.431929	3	19	0	4.92968
0.432214	1	7	0	8.80379
0.432286	1	6	0	27.2159
0.432357	1	5	0	14.4943
0.432429	1	4	0	49.4462
0.4325	1	3	0	30.7366
0.432571	1	2	0	57.0815
0.432643	1	1	0	14.2324
0.432929	3	19	0	-1.69108
0.433214	1	7	0	9.06243
0.433286	1	6	0	27.0136
0.433357	1	5	0	14.4795
0.433429	1	4	0	49.4128
0.4335	1	3	0	30.5837
0.433571	1	2	0	57.307
0.433643	1	1	0	13.5985
0.433929	3	19	0	5.95169
0.434143	3	22	0	-4.3486
0.434214	1	7	0	8.5368
0.434214	3	21	0	40.3583
0.434286	1	6	0	26.968
0.434286	3	20	0	33.4474
0.434357	1	5	0	14.2789
0.434357	3	19	0	4.80709
0.434429	1	4	0	49.5595
0.434429	3	18	0	54.6122
0.4345	1	3	0	30.7399
0.4345	3	12	0	33.4027
0.434571	1	2	0	55.8661
0.434571	3	11	0	15.7201
0.434643	1	1	0	14.5825
0.434643	3	10	0	26.4635
0.434714	3	9	0	8.11191
0.434786	3	8	0	26.2043
0.434857	3	7	0	49.7263
0.434929	3	6	0	24.0586
0.435143	3	22	0	-5.36999
0.435214	1	7	0	8.55912
0.435214	3	21	0	40.257
0.435286	1	6	0	27.2098
0.435286	3	20	0	33.344
0.435357	1	5	0	14.2114
0.435357	3	19	0	4.53505
0.435429	1	4	0	49.5791
0.435429	3	18	0	53.9815
0.4355	1	3	0	33.6634
0.4355	3	12	0	33.5119
0.435571	1	2	0	56.0126
0.435571	3	11	0	15.808
0.435643	1	1	0	14.0864
0.435643	3	10	0	26.8359
0.435714	3	9	0	7.93785
0.435786	3	8	0	26.2679
0.435857	3	7	0	49.6591
0.436143	1	7	0	7.60913
0.436143	3	22	0	-4.40896
0.436214	1	6	0	27.1608
0.436214	3	21	0	40.3906
0.436286	1	5	0	14.5089
0.436286	3	20	0	32.6129
0.436357	1	4	0	47.9711
0.436357	3	19	0	5.64546
0.436429	1	3	0	31.2252
0.436429	3	18	0	56.0529
0.4365	1	2	0	51.1382
0.4365	3	12	0	20.2443
0.436571	1	1	0	14.7745
0.436571	3	11	0	15.7865
0.436643	3	10	0	27.0372
0.436714	3	9	0	7.95218
0.436786	3	8	0	26.483
0.436857	3	7	0	49.6531
0.436929	3	6	0	23.7922
0.437143	1	7	0	7.63628
0.437143	3	22	0	-4.50656
0.437214	1	6	0	27.026
0.437214	3	21	0	40.0345
0.437286	1	5	0	14.2224
0.437286	3	20	0	32.4785
0.437357	1	4	0	47.7713
0.437357	3	19	0	6.03749
0.437429	1	3	0	30.3711
0.437429	3	18	0	56.13
0.4375	1	2	0	51.2132
0.4375	3	12	0	20.0774
0.437571	1	1	0	14.1679
0.437571	3	11	0	15.9904
0.437643	3	10	0	27.2945
0.437714	3	9	0	7.98544
0.437786	3	8	0	26.3228
0.437857	3	7	0	49.9665
0.437929	3	6	0	23.8765
0.438143	3	22	0	-5.03781
0.438214	1	7	0	9.08595
0.438214	3	21	0	40.0538
0.438286	1	6	0	26.9356
0.438286	3	20	0	33.198
0.438357	1	5	0	14.305
0.438357	3	19	0	4.53564
0.438429	1	4	0	49.573
0.438429	3	18	0	53.5137
0.4385	1	3	0	30.3054
0.4385	3	12	0	33.4888
0.438571	1	2	0	56.6802
0.438571	3	11	0	15.4735
0.438643	1	1	0	14.6337
0.438643	3	10	0	26.4792
0.438714	3	9	0	8.10188
0.438786	3	8	0	26.3477
0.438857	3	7	0	49.9451
0.438929	3	6	0	23.9629
0.439214	1	7	0	9.36172
0.439286	1	6	0	26.7609
0.439357	1	5	0	14.4487
0.439429	1	4	0	49.213
0.4395	1	3	0	30.4009
0.439571	1	2	0	57.8208
0.439643	1	1	0	13.9513
0.439929	3	9	0	8.583
0.440214	1	7	0	8.73131
0.440286	1	6	0	26.7789
0.440357	1	5	0	14.4184
0.440429	1	4	0	48.9669
0.4405	1	3	0	32.9924
0.440571	1	2	0	57.2233
0.440643	1	1	0	14.1742
0.440929	3	9	0	8.05474
0.440929	3	19	0	1.40121
0.441929	1	7	0	9.53974
0.441929	3	9	0	7.59464
0.441929	3	11	0	1.30999
0.441929	3	19	0	3.84097
0.442929	1	7	0	9.91518
0.442929	3	9	0	7.63483
0.442929	3	11	0	2.09141
0.442929	3	19	0	2.91674
0.443143	1	7	0	8.03403
0.443214	1	6	0	26.941
0.443357	1	5	0	14.6595
0.4435	1	4	0	48.4359
0.443643	1	3	0	29.348
0.443786	1	2	0	56.6975
0.443857	3	9	0	7.51921
0.443857	3	11	0	0.941568
0.443857	3	19	0	3.34711
0.443929	1	1	0	13.9546
0.444143	3	22	0	-3.61042
0.444214	3	21	0	39.9122
0.444286	3	20	0	32.6109
0.444357	1	7	0	8.77977
0.444357	3	19	0	6.38688
0.444429	1	6	0	27.0436
0.444429	3	18	0	54.5776
0.4445	3	12	0	34.4082
0.444571	1	5	0	13.8206
0.444571	3	11	0	15.946
0.444643	1	4	0	46.3088
0.444643	3	10	0	27.8385
0.444714	1	3	0	26.4349
0.444714	3	9	0	7.79371
0.444786	1	2	0	55.0567
0.444786	3	8	0	25.7216
0.444857	1	1	0	10.4608
0.444857	3	7	0	50.1806
0.444929	3	6	0	23.6765
0.445143	3	22	0	19.5705
0.445214	3	21	0	39.9222
0.445286	3	20	0	32.7457
0.445357	3	19	0	6.52437
0.445429	3	18	0	56.1063
0.4455	3	12	0	58.6288
0.445571	3	11	0	15.9183
0.445643	3	10	0	27.8751
0.445714	3	9	0	7.84096
0.445786	3	8	0	26.2851
0.445857	3	7	0	50.1457
0.445929	1	1	0	11.6128
0.445929	3	6	0	23.1796
0.446286	1	7	0	8.51746
0.446357	1	6	0	26.7071
0.4465	1	5	0	14.0385
0.446571	1	4	0	49.3713
0.446643	1	3	0	31.6144
0.446714	1	2	0	57.4185
0.446857	1	1	0	14.3219
0.446929	3	19	0	1.56694
0.447143	1	7	0	8.86577
0.447214	1	6	0	26.8686
0.447286	1	5	0	13.5494
0.447357	1	4	0	49.1395
0.447429	1	3	0	31.393
0.4475	1	2	0	57.2514
0.447571	1	1	0	14.2451
0.447929	3	19	0	2.9323
0.448143	1	7	0	9.0276
0.448214	1	6	0	26.8104
0.448286	1	5	0	13.9794
0.448357	1	4	0	49.3085
0.448429	1	3	0	32.5447
0.4485	1	2	0	57.3393
0.448571	1	1	0	14.8493
0.448929	3	11	0	15.3412
0.449143	3	22	0	20.2422
0.449214	3	21	0	40.2647
0.449286	3	20	0	32.496
0.449357	3	19	0	6.24764
0.449429	3	18	0	55.8483
0.4495	3	12	0	58.5515
0.449571	3	11	0	15.8902
0.449643	3	10	0	27.2454
0.449714	3	9	0	8.24503
0.449786	3	8	0	26.0938
0.449857	3	7	0	50.5313
0.449929	1	1	0	15.3364
0.450286	1	7	0	7.8755
0.450357	1	6	0	26.6511
0.4505	1	5	0	13.7893
0.450571	1	4	0	48.7554
0.450643	1	3	0	33.6215
0.450714	1	2	0	56.7628
0.450857	1	1	0	13.7099
0.450929	3	6	0	15.7262
0.450929	3	9	0	8.4411
0.451143	3	22	0	-3.29275
0.451214	1	7	0	8.17288
0.451214	3	21	0	40.2309
0.451286	1	6	0	27.3167
0.451286	3	20	0	32.3359
0.451357	1	5	0	13.8522
0.451357	3	19	0	5.16731
0.451429	1	4	0	49.4292
0.451429	3	18	0	53.5346
0.4515	1	3	0	30.4647
0.4515	3	12	0	33.7626
0.451571	1	2	0	56.2164
0.451571	3	11	0	15.7434
0.451643	1	1	0	12.9176
0.451643	3	10	0	26.1705
0.451714	3	9	0	8.17048
0.451786	3	8	0	26.0128
0.451857	3	7	0	50.7208
0.451929	3	6	0	24.0061
0.452143	3	22	0	18.9443
0.452214	3	21	0	40.489
0.452286	3	20	0	31.9627
0.452357	3	19	0	5.60564
0.452429	3	18	0	56.1942
0.4525	3	12	0	58.2918
0.452571	3	11	0	16.3347
0.452643	3	10	0	27.53
0.452714	3	9	0	7.9466
0.452786	3	8	0	26.0348
0.452857	3	7	0	50.6544
0.452929	1	7	0	11.0517
0.452929	3	6	0	23.0841
0.453143	3	22	0	20.3554
0.453214	3	21	0	40.3787
0.453286	3	20	0	31.8484
0.453357	3	19	0	5.64673
0.453429	3	18	0	56.4291
0.4535	3	12	0	58.3925
0.453571	3	11	0	16.0625
0.453643	3	10	0	27.6272
0.453714	3	9	0	7.70601
0.453786	3	8	0	25.8091
0.453857	3	7	0	50.7644
0.453929	1	7	0	11.4054
0.453929	3	6	0	23.111
0.454143	1	7	0	8.57943
0.454214	1	6	0	26.9764
0.454357	1	5	0	13.8122
0.4545	1	4	0	48.9235
0.454643	1	3	0	32.4199
0.454786	1	2	0	56.9854
0.454929	3	9	0	8.03119
0.454929	3	19	0	5.51938
0.454929	1	1	0	13.4672
0.455143	3	22	0	-4.37847
0.455214	3	21	0	40.5023
0.455286	3	20	0	31.5666
0.455357	1	7	0	8.88591
0.455357	3	19	0	5.08008
0.455429	1	6	0	27.7442
0.455429	3	18	0	54.687
0.4555	3	12	0	33.9472
0.455571	1	5	0	13.0024
0.455571	3	11	0	16.7128
0.455643	1	4	0	46.391
0.455643	3	10	0	27.2051
0.455714	1	3	0	28.1865
0.455714	3	9	0	7.94955
0.455786	1	2	0	54.5685
0.455786	3	8	0	25.1631
0.455857	1	1	0	11.2342
0.455857	3	7	0	50.435
0.456929	1	1	0	12.2016
0.456929	3	19	0	3.17321
0.456929	3	22	0	11.6141
0.457286	1	7	0	9.06618
0.457357	1	6	0	27.6011
0.4575	1	5	0	13.4598
0.457571	1	4	0	49.5955
0.457643	1	3	0	31.851
0.457714	1	2	0	57.348
0.457857	1	1	0	13.8248
0.457929	3	19	0	-1.28454
0.458143	1	7	0	9.24292
0.458214	1	6	0	27.6772
0.458286	1	5	0	13.964
0.458357	1	4	0	49.4661
0.458429	1	3	0	32.0665
0.4585	1	2	0	57.384
0.458571	1	1	0	14.2388
0.458929	3	19	0	5.97855
0.459143	3	22	0	18.6595
0.459214	3	21	0	40.1727
0.459286	3	20	0	32.0202
0.459357	3	19	0	4.79503
0.459429	3	18	0	56.1631
0.4595	3	12	0	57.7296
0.459571	3	11	0	16.8442
0.459643	3	10	0	27.5204
0.459714	3	9	0	7.97932
0.459786	3	8	0	25.2576
0.459857	3	7	0	51.1858
0.459929	1	1	0	13.217
0.460929	1	1	0	14.2007
0.460929	3	19	0	-0.30439
0.460929	3	22	0	12.5483
0.461143	1	7	0	9.14692
0.461214	1	6	0	27.5111
0.461357	1	5	0	14.2775
0.4615	1	4	0	49.5152
0.461643	1	3	0	29.7763
0.461786	1	2	0	57.2313
0.461857	3	22	0	4.3825
0.461929	1	1	0	13.8635
0.462143	3	22	0	-4.26194
0.462214	3	21	0	40.4146
0.462286	3	20	0	31.8219
0.462357	1	7	0	9.00464
0.462357	3	19	0	4.9448
0.462429	1	6	0	27.8362
0.462429	3	18	0	54.6792
0.4625	3	12	0	33.8646
0.462571	1	5	0	13.3697
0.462571	3	11	0	16.323
0.462643	1	4	0	46.0542
0.462643	3	10	0	27.6786
0.462714	1	3	0	26.984
0.462714	3	9	0	7.31058
0.462786	1	2	0	54.9807
0.462786	3	8	0	24.434
0.462857	1	1	0	11.2414
0.462857	3	7	0	50.8665
0.462929	3	6	0	23.7531
0.463143	3	22	0	20.3248
0.463214	3	21	0	40.7746
0.463286	3	20	0	32.4395
0.463357	3	19	0	5.1561
0.463429	3	18	0	56.4395
0.4635	3	12	0	58.571
0.463571	3	11	0	16.3416
0.463643	3	10	0	28.058
0.463714	3	9	0	6.98451
0.463786	3	8	0	25.3703
0.463857	3	7	0	50.97
0.463929	1	7	0	12.5745
0.463929	3	6	0	23.264
0.464143	3	22	0	-5.15032
0.464214	3	21	0	40.8429
0.464286	1	7	0	9.54972
0.464286	3	20	0	32.0028
0.464357	1	6	0	26.9086
0.464357	3	19	0	4.79239
0.464429	3	18	0	52.9234
0.4645	1	5	0	13.5869
0.4645	3	12	0	34.1743
0.464571	1	4	0	49.4432
0.464571	3	11	0	16.5718
0.464643	1	3	0	29.2263
0.464643	3	10	0	28.0964
0.464714	1	2	0	50.7302
0.464714	3	9	0	7.10366
0.464786	3	8	0	25.269
0.464857	1	1	0	12.6353
0.464857	3	7	0	50.7677
0.464929	3	6	0	23.8997
0.465214	1	7	0	9.66863
0.465286	1	6	0	27.3327
0.465357	1	5	0	14.1624
0.465429	1	4	0	49.085
0.4655	1	3	0	31.997
0.465571	1	2	0	57.451
0.465643	1	1	0	13.0029
0.465857	3	22	0	7.79167
0.466214	1	7	0	9.57631
0.466286	1	6	0	27.6519
0.466357	1	5	0	14.5183
0.466429	1	4	0	49.0814
0.4665	1	3	0	27.9981
0.466571	1	2	0	57.4345
0.466643	1	1	0	13.6289
0.466929	3	22	0	8.32708
0.467929	1	1	0	10.0572
0.467929	3	19	0	-2.79812
0.467929	3	22	0	11.9171
0.468286	1	7	0	9.75766
0.468357	1	6	0	27.5768
0.4685	1	5	0	14.756
0.468571	1	4	0	49.3736
0.468643	1	3	0	30.839
0.468714	1	2	0	57.6245
0.468857	1	1	0	13.6768
0.468929	3	19	0	2.35347
0.469143	1	7	0	9.05646
0.469214	1	6	0	27.4599
0.469286	1	5	0	14.0657
0.469357	1	4	0	49.0873
0.469429	1	3	0	33.1275
0.4695	1	2	0	57.3164
0.469571	1	1	0	13.4618
0.469929	3	19	0	0.528559
0.469929	3	22	0	10.4725
0.470143	3	22	0	20.7612
0.470214	3	21	0	41.0997
0.470286	3	20	0	31.9557
0.470357	3	19	0	7.00586
0.470429	3	18	0	57.0473
0.4705	3	12	0	58.5408
0.470571	3	11	0	16.828
0.470643	3	10	0	27.5702
0.470714	3	9	0	7.43871
0.470786	3	8	0	24.6724
0.470857	3	7	0	50.7154
0.470929	1	1	0	14.7091
0.470929	3	6	0	24.0049
0.471143	3	22	0	19.2686
0.471214	3	21	0	41.1123
0.471286	3	20	0	31.681
0.471357	3	19	0	6.32318
0.471429	3	18	0	56.8523
0.4715	3	12	0	58.1644
0.471571	3	11	0	16.7324
0.471643	3	10	0	27.8042
0.471714	3	9	0	7.36287
0.471786	3	8	0	24.5949
0.471857	3	7	0	50.7466
0.471929	1	1	0	14.152
0.471929	1	3	0	6.29699
0.471929	3	6	0	23.4207
0.472143	1	7	0	9.56188
0.472214	1	6	0	27.897
0.472357	1	5	0	13.683
0.4725	1	4	0	49.7623
0.472643	1	3	0	32.2292
0.472786	1	2	0	57.7352
0.472929	3	22	0	5.34164
0.472929	1	1	0	13.6253
0.473143	3	22	0	-4.17109
0.473214	3	21	0	40.8977
0.473286	3	20	0	31.8155
0.473357	1	7	0	9.58525
0.473357	3	19	0	6.48666
0.473429	1	6	0	27.6413
0.473429	3	18	0	55.691
0.4735	1	5	0	13.0686
0.4735	3	12	0	33.7295
0.473571	1	4	0	50.3026
0.473571	3	11	0	16.7789
0.473643	1	3	0	26.7552
0.473643	3	10	0	27.8677
0.473714	1	2	0	49.6092
0.473714	3	9	0	7.44914
0.473786	1	1	0	13.3414
0.473786	3	8	0	24.5738
0.473857	3	7	0	50.7121
0.474929	1	7	0	8.7512
0.474929	3	19	0	-1.52501
0.475286	1	7	0	9.32235
0.475357	1	6	0	27.5598
0.4755	1	5	0	14.2543
0.475571	1	4	0	50.0913
0.475643	1	3	0	31.7059
0.475714	1	2	0	57.587
0.475857	3	6	0	12.1332
0.475857	1	1	0	13.3718
0.476214	1	7	0	8.59994
0.476286	1	6	0	27.3649
0.476357	1	5	0	14.2991
0.476429	1	4	0	49.832
0.4765	1	3	0	29.4139
0.476571	1	2	0	57.0834
0.476643	1	1	0	13.9677
0.476929	3	6	0	20.315
0.476929	3	22	0	10.1182
0.477143	3	22	0	21.0074
0.477214	3	21	0	41.2391
0.477286	3	20	0	31.9308
0.477357	3	19	0	5.74514
0.477429	3	18	0	57.1282
0.4775	3	12	0	58.3486
0.477571	3	11	0	16.3233
0.477643	3	10	0	27.6867
0.477714	3	9	0	7.47039
0.477786	3	8	0	24.2966
0.477857	3	7	0	50.59
0.477929	1	5	0	10.4419
0.477929	3	6	0	23.785
0.478929	1	1	0	12.3932
0.478929	1	5	0	11.9595
0.478929	3	22	0	-22.5302
0.479143	1	7	0	9.51904
0.479214	1	6	0	27.4828
0.479357	1	5	0	14.2611
0.4795	1	4	0	50.3191
0.479643	1	3	0	34.1106
0.479786	1	2	0	57.549
0.479929	3	19	0	5.16198
0.479929	1	1	0	14.093
0.480143	3	22	0	-4.02077
0.480214	1	7	0	9.12787
0.480214	3	21	0	40.9151
0.480286	1	6	0	27.2615
0.480286	3	20	0	31.9536
0.480357	3	19	0	4.90412
0.480429	1	5	0	14.5082
0.480429	3	18	0	53.4005
0.4805	1	4	0	48.2516
0.4805	3	12	0	32.1503
0.480571	1	3	0	31.9226
0.480571	3	11	0	15.7134
0.480643	1	2	0	50.6085
0.480643	3	10	0	26.2803
0.480714	1	1	0	14.0279
0.480714	3	9	0	7.37942
0.480786	3	8	0	24.4895
0.480857	3	7	0	50.4514
0.480929	3	6	0	24.8441
0.481143	3	22	0	20.4872
0.481214	3	21	0	41.0223
0.481286	3	20	0	31.9007
0.481357	3	19	0	5.26354
0.481429	3	18	0	56.7864
0.4815	3	12	0	58.0303
0.481571	3	11	0	15.9114
0.481643	3	10	0	27.3338
0.481714	3	9	0	7.53403
0.481786	3	8	0	24.3987
0.481857	3	7	0	50.1853
